"dYear","#timestep","10ABAM_OR","11ABAM_OR","1ABAM_OR","22ABAM_WA","28ABAM_WA","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","2ABCO_OR","3ABCO_OR","12ABGR_OR","39ABGR_WA","40ABGR_WA","23ABLA_WA","4ABLA_OR","5ABMA_OR","6ABMA_OR","13ABMAS_OR","43ABMAS_WA","14ABPR_OR","15ABPR_OR","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","50ABPR_WA","21PIEN_WA","7PILA_OR","16PIMO3_OR","27PIMO3_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","17TSME_OR","18TSME_OR","19TSME_OR","25TSME_WA","26TSME_WA","58TSME_WA","59TSME_WA","60TSME_WA","8TSME_OR","9TSME_OR"
"1982 - 1981","05-06 to 06-04",0.40386821017956,0.35345468195878,0.447833694404194,3.87030506977225,2.71828182845905,0.704688089718717,0.704688089718717,0.614671889429793,0.421753890333876,0.34761258992606,0.44485806622294,0.916982705597195,0.695354609993995,0.525537708779748,0.352278461142703,0.494932775189893,0.377821531655195,0.377821531655195,1.31872672219016,0.695354609993995,0.525537708779748,0.606530659712633,2.50094001366212,0.35345468195878,2.71828182845905,0.34072939947025,0.614671889429793,0.407927153171848,0.44932896411722,0.878095430920559,0.320886863970538,0.916982705597195,0.539740577623616,0.494932775189893,0.352278461142703,0.447833694404194,0.606530659712633,0.409289179131217,0.34761258992606,0.376564223227898,0.614671889429793,0.970445533548514,0.641893207020757,0.421753890333876,0.606530659712633,1.31872672219016,0.447833694404194
"1983 - 1982","05-06 to 06-04",46.9930632315793,94.9483759962128,94.0036238698042,18.2348269337618,12.764484508307,79.0436316995642,79.0436316995642,18.5412874597469,54.5981500331446,75.4396752321123,53.1614406283176,3.02426070528586,4.66459027098812,14.0599922241306,70.574343128158,20.6283566710627,84.7749416738284,84.7749416738284,13.1532209351643,4.66459027098812,14.0599922241306,5.75460267600573,12.2231700296912,94.9483759962128,12.764484508307,43.3800648358514,18.5412874597469,58.3620976718834,93.3790173789977,18.2957111074562,40.0448469572866,3.02426070528586,12.8498653583039,20.6283566710627,70.574343128158,94.0036238698042,5.75460267600573,56.4487605261487,75.4396752321123,98.1666619785352,18.5412874597469,14.9792613331048,75.1886282920231,54.5981500331446,5.75460267600573,13.1532209351643,94.0036238698042
"1984 - 1983","05-06 to 06-04",0.0133442904579937,0.00591656047368188,0.00546167368764081,0.00101115031884603,0.00148847972305942,0.000319101922481204,0.000319101922481204,0.00194985552284512,0.000684606274525714,0.00448657054879085,0.000830623999233227,0.240909644872208,0.168638147268595,0.398519041084516,0.0105672043838527,0.00230348212549668,0.00801318742241189,0.00801318742241189,0.229160342848464,0.168638147268595,0.398519041084516,0.159347700827483,0.0113712542319404,0.00591656047368188,0.00148847972305942,0.00946646240171036,0.00194985552284512,0.000564257415572672,0.000304552623409603,0.00272124259480539,0.0193834952885875,0.240909644872208,0.405216683754198,0.00230348212549668,0.0105672043838527,0.00546167368764081,0.159347700827483,0.0117959385197516,0.00448657054879085,0.00514361057303037,0.00194985552284512,0.00138784929483593,0.000519141883610816,0.000684606274525714,0.159347700827483,0.229160342848464,0.00546167368764081
"1985 - 1984","05-06 to 06-04",6.64147005847803,9.05514707248587,3.353484652549,12.1824939607035,13.5537961487325,170.715768321322,170.715768321322,54.0548893633267,136.546698089818,3.50199684634421,101.83291005274,0.247420325328019,0.707040969305163,0.498243350012519,4.83879956723277,38.4746660490321,3.23275053385479,3.23275053385479,0.0316399937589901,0.707040969305163,0.498243350012519,1.68202764969889,1.99371553324308,9.05514707248587,13.5537961487325,5.27687113148056,54.0548893633267,164.021907299902,173.007220969247,33.6720011852004,6.29653826102668,0.247420325328019,0.485132449617162,38.4746660490321,4.83879956723277,3.353484652549,1.68202764969889,4.42232982377097,3.50199684634421,10.2779415330434,54.0548893633267,34.2379039618854,93.6908001194739,136.546698089818,1.68202764969889,0.0316399937589901,3.353484652549
"1986 - 1985","05-06 to 06-04",31.9232100605954,149.904736149046,59.3429503673922,260.690357509411,181.27224187515,3.79366789468319,3.79366789468319,52.2827593019828,7.71628733599443,94.9483759962135,4.63359643010971,54.416459186011,22.5710173845757,17.3455039300724,152.424084671234,64.5000930648561,73.4545367093373,73.4545367093373,148.413159102577,22.5710173845757,17.3455039300724,3.71854823733488,23.649295675539,149.904736149046,181.27224187515,79.8380334050847,52.2827593019828,7.58874832443578,9.3933312874428,12.4700944436658,27.2031651770001,54.416459186011,18.356798567018,64.5000930648561,152.424084671234,59.3429503673922,3.71854823733488,100.149760096455,94.9483759962135,192.481491297245,52.2827593019828,173.584873925875,6.02951554470508,7.71628733599443,3.71854823733488,148.413159102577,59.3429503673922
"1987 - 1986","05-06 to 06-04",1.18136041286565,0.321958271537676,1.16571348534986,0.857843726239365,1.23779718154525,0.967216100482008,0.967216100482008,3.94849041849401,2.45960311115695,0.849308038546051,5.71636625452024,3.96167401367392,6.84373293387522,14.6826520858245,0.458406011305223,3.81904350536632,1.03045453395352,1.03045453395352,3.09565650012472,6.84373293387522,14.6826520858245,6.02951554470508,2.40287675308004,0.321958271537676,1.23779718154525,0.875173319042948,3.94849041849401,2.12406845752471,3.05465503068006,1.66529119494588,1.38172584943475,3.96167401367392,13.6900140646519,3.81904350536632,0.458406011305223,1.16571348534986,6.02951554470508,0.571209063848814,0.849308038546051,0.244143283153438,3.94849041849401,2.78245417028118,0.608555801940259,2.45960311115695,6.02951554470508,3.09565650012472,1.16571348534986
"1988 - 1987","05-06 to 06-04",0.011258108361852,0.0126091399727527,0.0198410947443703,0.017020558648179,0.0259911287787554,0.116096523663356,0.116096523663356,0.0316399937589901,0.0253916897590051,0.00535352530265992,0.0283441864498724,0.00168948195366259,0.00373502786468805,0.00585768971333566,0.0119542709035824,0.0323869407729071,0.0190631142916116,0.0190631142916116,0.00155958840835116,0.00373502786468805,0.00585768971333566,0.019709260714448,0.00921735953733268,0.0126091399727527,0.0259911287787554,0.00619921050257698,0.0316399937589901,0.0258184308861603,0.0211383433627178,0.0747703896003425,0.0207197761200387,0.00168948195366259,0.00634555951290914,0.0323869407729071,0.0119542709035824,0.0198410947443703,0.019709260714448,0.0106024871704406,0.00535352530265992,0.0117959385197516,0.0316399937589901,0.0289167769981282,0.224622664034584,0.0253916897590051,0.019709260714448,0.00155958840835116,0.0198410947443703
"1989 - 1988","05-06 to 06-04",0.920044414629328,0.913931185271232,0.421753890333876,0.938630544688968,0.688435716021269,0.563643492223876,0.563643492223876,0.704688089718712,2.50094001366212,0.957592139481726,1.72173642903173,4.09595540407119,1.14263081179572,0.74577350809139,0.935506985031621,1.10149314803747,0.424574976106887,0.424574976106887,2.61169647342312,1.14263081179572,0.74577350809139,0.627089085273055,7.24274298516104,0.913931185271232,0.688435716021269,1.08328706767496,0.704688089718712,2.23297177611974,2.19606399900313,0.852143788966208,0.716531310573788,4.09595540407119,0.784010133499432,1.10149314803747,0.935506985031621,0.421753890333876,0.627089085273055,1.38633928705721,0.957592139481726,1.04777269329916,0.704688089718712,0.665866108682631,0.407927153171851,2.50094001366212,0.627089085273055,2.61169647342312,0.421753890333876
"1990 - 1989","05-06 to 06-04",0.0468876952199884,0.0502874367235918,0.176106444816753,0.0191267640298791,0.0184997141198192,0.138992773927851,0.138992773927851,0.0247235264703395,0.0273237224472925,0.11883729385241,0.0320646853278608,0.00667090330625524,0.0624534791287813,0.0291101995368654,0.0496213877610568,0.0124007292204434,0.143225734080732,0.143225734080732,0.017306611780179,0.0624534791287813,0.0291101995368654,0.16585080386403,0.0250553809367051,0.0502874367235918,0.0184997141198192,0.017191618106459,0.0247235264703395,0.035084354100845,0.024806075730907,0.0728028628274358,0.0995926744628103,0.00667090330625524,0.0274149534893804,0.0124007292204434,0.0496213877610568,0.176106444816753,0.16585080386403,0.0421438435092765,0.11883729385241,0.050120090999004,0.0247235264703395,0.0158170522172879,0.116096523663356,0.0273237224472925,0.16585080386403,0.017306611780179,0.176106444816753
"1991 - 1990","05-06 to 06-04",0.390627835358519,0.546985309542343,1.06538190735245,0.606530659712633,0.494932775189893,0.629182869926367,0.629182869926367,0.204606497953243,1.51184889158225,0.273441748093341,0.731006203218508,1.07968212236281,0.843664816596382,2.1814722654982,0.683861409212359,0.259240260645891,0.892852992843275,0.892852992843275,1.30126040013422,0.843664816596382,2.1814722654982,0.776209102328777,0.458406011305223,0.546985309542343,0.494932775189893,0.191410808018115,0.204606497953243,1.25860000992948,1.10149314803746,0.697676326071031,0.552482603295828,1.07968212236281,2.08896069393849,0.259240260645891,0.683861409212359,1.06538190735245,0.776209102328777,0.437505209132549,0.273441748093341,0.511708577786542,0.204606497953243,0.306256181348027,0.688435716021269,1.51184889158225,0.776209102328777,1.30126040013422,1.06538190735245
