"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-07 to 06-05",48.7566666666667,45.6,47.2333333333333,47.2333333333333,49.6733333333333,45.6,47.6433333333333,48.67,44.02,46.3833333333333,43.41,52.8,46.2333333333333,43.6233333333333,47.1933333333333,46.0766666666667,46.5933333333333,47.19,51.4333333333333,48.67,48.67,47.1933333333333,43.52,44.02,45.0833333333333,44.9533333333333,47.5366666666667,46.5933333333333,41.4,47.19,45.99,47.1933333333333,44.0233333333333,41.3266666666667,43.6233333333333,52.9,44.9533333333333,43.41,41.4,47.4066666666667,43.52,43.6033333333333,41.4,47.5366666666667,51.4333333333333,43.6033333333333,43.41,1981
"05-07 to 06-05",47.03,43.6733333333333,45.72,45.72,49.7533333333333,43.6733333333333,46.1433333333333,46.97,42.3266666666667,44.5466666666667,41.76,50.8433333333333,46.9233333333333,41.8,46.2066666666667,45.51,45.3833333333333,47.56,50.1066666666667,48.0933333333333,48.0933333333333,46.2066666666667,42.3566666666667,42.3266666666667,44.01,43.0233333333333,46.1133333333333,45.3833333333333,39.8166666666667,47.56,44.2533333333333,46.2066666666667,42.8466666666667,40.1433333333333,41.8,52.4133333333333,43.0233333333333,41.76,39.8166666666667,46.69,42.3566666666667,42.35,39.8166666666667,46.1133333333333,50.1066666666667,42.35,41.76,1982
"05-07 to 06-05",51.5033333333333,48.9466666666667,49.0066666666667,49.0066666666667,52.8166666666667,48.9466666666667,49.35,51.61,46.9666666666667,49.8233333333333,46.96,54.9133333333333,50.1933333333333,46.9233333333333,49.43,48.5666666666667,48.6933333333333,50.4133333333333,52.1866666666667,52.57,52.57,49.43,46.6733333333333,46.9666666666667,48.31,48.0033333333333,48.4966666666667,48.6933333333333,42.36,50.4133333333333,48.3333333333333,49.43,47.23,45.0233333333333,46.9233333333333,55.5066666666667,48.0033333333333,46.96,42.36,51.1833333333333,46.6733333333333,46.2533333333333,42.36,48.4966666666667,52.1866666666667,46.2533333333333,46.96,1983
"05-07 to 06-05",47.0966666666667,43.7,47.98,47.98,48.3366666666667,43.7,48.34,47.0633333333333,41.6133333333333,44.44,41.6166666666667,51,43.3566666666667,41.9566666666667,43.1933333333333,41.9466666666667,42.61,43.9733333333333,50.54,44.6133333333333,44.6133333333333,43.1933333333333,39.3666666666667,41.6133333333333,41.1866666666667,43.33,46.5466666666667,42.61,40.4266666666667,43.9733333333333,43.7266666666667,43.1933333333333,39.7233333333333,36.9233333333333,41.9566666666667,49.6766666666667,43.33,41.6166666666667,40.4266666666667,43.75,39.3666666666667,44.3366666666667,40.4266666666667,46.5466666666667,50.54,44.3366666666667,41.6166666666667,1984
"05-07 to 06-05",48.9533333333333,45.85,47.2233333333333,47.2233333333333,49.0566666666667,45.85,47.5533333333333,48.4866666666667,42.86,46.7066666666667,42.8766666666667,52.8133333333333,45.9433333333333,43.17,47.1766666666667,45.53,46.2666666666667,46.6566666666667,49.0233333333333,49.75,49.75,47.1766666666667,44.25,42.86,45.7966666666667,44.8533333333333,46.06,46.2666666666667,40.7366666666667,46.6566666666667,45.3666666666667,47.1766666666667,44.7866666666667,42.05,43.17,53.2633333333333,44.8533333333333,42.8766666666667,40.7366666666667,48.3033333333333,44.25,40.7,40.7366666666667,46.06,49.0233333333333,40.7,42.8766666666667,1985
"05-07 to 06-05",52.9566666666667,51.3833333333333,50.8166666666667,50.8166666666667,52.49,51.3833333333333,51.1866666666667,53.64,47.99,52.49,47.4333333333333,56.6,51.87,47.9833333333333,51.6066666666667,51.0733333333333,50.9233333333333,52.2866666666667,53.66,51.2333333333333,51.2333333333333,51.6066666666667,46.6533333333333,47.99,47.6733333333333,50.4333333333333,49.83,50.9233333333333,42.6266666666667,52.2866666666667,50.3666666666667,51.6066666666667,47.1733333333333,44.6633333333333,47.9833333333333,56.13,50.4333333333333,47.4333333333333,42.6266666666667,50.18,46.6533333333333,46.5333333333333,42.6266666666667,49.83,53.66,46.5333333333333,47.4333333333333,1986
"05-07 to 06-05",52.55,49.7033333333333,52.6466666666667,52.6466666666667,52.7033333333333,49.7033333333333,52.96,52.5366666666667,47.2666666666667,50.57,47.0766666666667,56.42,51.2933333333333,47.4866666666667,52.4166666666667,51.6433333333333,51.68,52.03,54.3733333333333,51.0633333333333,51.0633333333333,52.4166666666667,47.0666666666667,47.2666666666667,48.9566666666667,49.07,51.0433333333333,51.68,43.8766666666667,52.03,49.6266666666667,52.4166666666667,47.43,45.2633333333333,47.4866666666667,56.2166666666667,49.07,47.0766666666667,43.8766666666667,49.5733333333333,47.0666666666667,46.8,43.8766666666667,51.0433333333333,54.3733333333333,46.8,47.0766666666667,1987
"05-07 to 06-05",48.1033333333333,45.3333333333333,47.6866666666667,47.6866666666667,48.2333333333333,45.3333333333333,48.0733333333333,47.98,41.8866666666667,46.0933333333333,42.9766666666667,52.33,46.9733333333333,43.36,48.8333333333333,47.94,48.1433333333333,48.1166666666667,47.99,48.6,48.6,48.8333333333333,43.3,41.8866666666667,45.2533333333333,44.63,45.5133333333333,48.1433333333333,39.9333333333333,48.1166666666667,44.35,48.8333333333333,43.7066666666667,41.2733333333333,43.36,53.3966666666667,44.63,42.9766666666667,39.9333333333333,47.7166666666667,43.3,40.4833333333333,39.9333333333333,45.5133333333333,47.99,40.4833333333333,42.9766666666667,1988
"05-07 to 06-05",47.9166666666667,45.15,47.0633333333333,47.0633333333333,50.3333333333333,45.15,47.5033333333333,48.1733333333333,41.9,46.0333333333333,42.0133333333333,51.88,47.0833333333333,42.4066666666667,48.7633333333333,47.7733333333333,48.5033333333333,47.96,49.2266666666667,48.42,48.42,48.7633333333333,44.4066666666667,41.9,46.0066666666667,44.4633333333333,45.4433333333333,48.5033333333333,39.2566666666667,47.96,44.3,48.7633333333333,44.6833333333333,42.2333333333333,42.4066666666667,53.3833333333333,44.4633333333333,42.0133333333333,39.2566666666667,47.2633333333333,44.4066666666667,41.18,39.2566666666667,45.4433333333333,49.2266666666667,41.18,42.0133333333333,1989
"05-07 to 06-05",44.3933333333333,41.7333333333333,43.1166666666667,43.1166666666667,46.2866666666667,41.7333333333333,43.4933333333333,44.6333333333333,39.3233333333333,42.65,39.9333333333333,49.2566666666667,42.5866666666667,40.1233333333333,44.3833333333333,42.9766666666667,43.4566666666667,43.41,43.8133333333333,45.81,45.81,44.3833333333333,40.1933333333333,39.3233333333333,41.93,41.06,42.2233333333333,43.4566666666667,37.2166666666667,43.41,39.9566666666667,44.3833333333333,40.7133333333333,37.99,40.1233333333333,50.2866666666667,41.06,39.9333333333333,37.2166666666667,44.43,40.1933333333333,36.6966666666667,37.2166666666667,42.2233333333333,43.8133333333333,36.6966666666667,39.9333333333333,1990
