"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-14 to 06-12",49.6633333333333,46.3766666666667,48.7666666666667,48.7666666666667,50.65,46.3766666666667,49.1733333333333,49.54,45.3233333333333,47.17,44.2566666666667,54.5533333333333,47.05,44.3833333333333,48.2233333333333,47.1,47.5966666666667,48.1066666666667,52.8066666666667,49.0233333333333,49.0233333333333,48.2233333333333,44.5,45.3233333333333,45.8566666666667,45.75,49.03,47.5966666666667,42.7533333333333,48.1066666666667,47.3866666666667,48.2233333333333,45.0066666666667,42.1166666666667,44.3833333333333,53.78,45.75,44.2566666666667,42.7533333333333,47.83,44.5,44.43,42.7533333333333,49.03,52.8066666666667,44.43,44.2566666666667,1981
"05-14 to 06-12",49.4333333333333,46.19,47.6266666666667,47.6266666666667,51.4433333333333,46.19,48.0466666666667,49.3933333333333,44.63,47.0433333333333,44.0466666666667,52.9966666666667,49.09,44.0766666666667,48.0733333333333,47.43,47.1,49.6233333333333,51.8533333333333,49.4766666666667,49.4766666666667,48.0733333333333,45.2366666666667,44.63,46.6333333333333,45.4966666666667,47.7633333333333,47.1,41.5966666666667,49.6233333333333,46.4933333333333,48.0733333333333,45.8133333333333,42.7933333333333,44.0766666666667,54.3533333333333,45.4966666666667,44.0466666666667,41.5966666666667,48.29,45.2366666666667,44.11,41.5966666666667,47.7633333333333,51.8533333333333,44.11,44.0466666666667,1982
"05-14 to 06-12",54.96,52.32,52.2733333333333,52.2733333333333,55.67,52.32,52.63,55.06,50.1166666666667,53.2133333333333,50.3966666666667,58.32,52.99,50.2366666666667,52.2033333333333,51.4166666666667,51.48,53.2066666666667,55.82,54.67,54.67,52.2033333333333,49.2666666666667,50.1166666666667,50.83,51.4033333333333,52,51.48,45.8733333333333,53.2066666666667,51.6266666666667,52.2033333333333,49.82,47.69,50.2366666666667,58.0366666666667,51.4033333333333,50.3966666666667,45.8733333333333,53.24,49.2666666666667,50.2533333333333,45.8733333333333,52,55.82,50.2533333333333,50.3966666666667,1983
"05-14 to 06-12",46.49,43.03,47.05,47.05,48.0433333333333,43.03,47.4233333333333,46.37,41.37,43.76,41.03,50.6833333333333,43.4966666666667,41.2233333333333,43.5066666666667,42.25,42.9033333333333,44.1133333333333,49.7133333333333,45.1633333333333,45.1633333333333,43.5066666666667,39.7433333333333,41.37,41.6066666666667,42.65,45.9833333333333,42.9033333333333,39.54,44.1133333333333,43.43,43.5066666666667,40.19,37.2966666666667,41.2233333333333,49.8033333333333,42.65,41.03,39.54,44.3166666666667,39.7433333333333,42.5566666666667,39.54,45.9833333333333,49.7133333333333,42.5566666666667,41.03,1984
"05-14 to 06-12",52.77,50.15,49.9166666666667,49.9166666666667,52.08,50.15,50.2366666666667,52.18,45.9,50.8933333333333,46.69,55.9833333333333,48.8166666666667,47.1266666666667,49.75,48.1333333333333,48.8933333333333,49.4933333333333,52.6466666666667,51.7633333333333,51.7633333333333,49.75,47.0233333333333,45.9,48.4266666666667,49.0133333333333,49.0466666666667,48.8933333333333,43.67,49.4933333333333,48.3866666666667,49.75,47.5766666666667,44.7633333333333,47.1266666666667,55.6866666666667,49.0133333333333,46.69,43.67,50.35,47.0233333333333,44.79,43.67,49.0466666666667,52.6466666666667,44.79,46.69,1985
"05-14 to 06-12",57.4466666666667,56.1966666666667,55.1666666666667,55.1666666666667,56.1166666666667,56.1966666666667,55.4466666666667,58.13,52.1766666666667,57.31,51.8466666666667,60.35,55.5833333333333,52.4066666666667,55.0933333333333,54.57,54.5066666666667,56.0233333333333,57.85,53.98,53.98,55.0933333333333,50.47,52.1766666666667,51.3466666666667,55.16,54.09,54.5066666666667,46.5933333333333,56.0233333333333,54.81,55.0933333333333,50.9933333333333,48.4766666666667,52.4066666666667,59.3666666666667,55.16,51.8466666666667,46.5933333333333,52.76,50.47,50.64,46.5933333333333,54.09,57.85,50.64,51.8466666666667,1986
"05-14 to 06-12",50.7266666666667,48,51.7,51.7,50.69,48,52.0266666666667,50.8166666666667,45.4133333333333,48.8633333333333,46.0266666666667,55.2966666666667,49.5733333333333,46.3066666666667,50.3566666666667,49.6433333333333,49.56,50.07,53.02,49.9533333333333,49.9533333333333,50.3566666666667,45.3,45.4133333333333,47.0966666666667,47.43,50.3266666666667,49.56,43.38,50.07,47.6966666666667,50.3566666666667,45.6366666666667,43.3966666666667,46.3066666666667,54.7666666666667,47.43,46.0266666666667,43.38,48.6733333333333,45.3,45.4833333333333,43.38,50.3266666666667,53.02,45.4833333333333,46.0266666666667,1987
"05-14 to 06-12",47.0666666666667,44.2666666666667,46.86,46.86,47.74,44.2666666666667,47.25,46.9866666666667,40.72,45.0533333333333,41.93,51.2833333333333,45.6866666666667,42.2266666666667,47.5866666666667,46.7033333333333,46.92,46.6666666666667,46.7633333333333,47.0666666666667,47.0666666666667,47.5866666666667,41.8266666666667,40.72,43.5066666666667,43.5333333333333,44.3566666666667,46.92,38.8333333333333,46.6666666666667,43.25,47.5866666666667,42.2833333333333,39.42,42.2266666666667,51.7666666666667,43.5333333333333,41.93,38.8333333333333,46.1633333333333,41.8266666666667,39,38.8333333333333,44.3566666666667,46.7633333333333,39,41.93,1988
"05-14 to 06-12",50.1533333333333,47.56,49.0666666666667,49.0666666666667,52.03,47.56,49.5233333333333,50.64,44.63,48.4666666666667,44.7166666666667,54.08,49.16,45.0766666666667,50.78,49.8133333333333,50.3866666666667,49.9933333333333,51.51,50.45,50.45,50.78,46.8666666666667,44.63,48.3633333333333,46.97,47.68,50.3866666666667,41.3166666666667,49.9933333333333,46.29,50.78,47.1,44.6633333333333,45.0766666666667,55.2866666666667,46.97,44.7166666666667,41.3166666666667,49.28,46.8666666666667,43.6433333333333,41.3166666666667,47.68,51.51,43.6433333333333,44.7166666666667,1989
"05-14 to 06-12",45.98,43.2833333333333,44.8133333333333,44.8133333333333,47.1066666666667,43.2833333333333,45.1566666666667,46.0533333333333,40.7433333333333,44.1633333333333,41.5833333333333,51.3466666666667,43.6833333333333,41.7533333333333,45.4333333333333,43.9766666666667,44.4333333333333,44.4266666666667,45.3533333333333,46.17,46.17,45.4333333333333,41.05,40.7433333333333,42.5933333333333,42.56,43.8466666666667,44.4333333333333,38.72,44.4266666666667,41.4133333333333,45.4333333333333,41.53,38.73,41.7533333333333,51.4633333333333,42.56,41.5833333333333,38.72,44.8666666666667,41.05,38.2166666666667,38.72,43.8466666666667,45.3533333333333,38.2166666666667,41.5833333333333,1990
