"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-22 to 06-20",51.0766666666667,47.7366666666667,50.13,50.13,51.6066666666667,47.7366666666667,50.5433333333333,50.9733333333333,46.06,48.5466666666667,45.6966666666667,55.64,47.5566666666667,45.7633333333333,48.75,47.6266666666667,48.1666666666667,48.6033333333333,54.91,48.5333333333333,48.5333333333333,48.75,44.7433333333333,46.06,45.8866666666667,47.1033333333333,50.79,48.1666666666667,44.45,48.6033333333333,48.28,48.75,45.2366666666667,42.1266666666667,45.7633333333333,54.0766666666667,47.1033333333333,45.6966666666667,44.45,47.4066666666667,44.7433333333333,46.9533333333333,44.45,50.79,54.91,46.9533333333333,45.6966666666667,1981
"05-22 to 06-20",52.9633333333333,50.03,51.2766666666667,51.2766666666667,54.6033333333333,50.03,51.6533333333333,52.8233333333333,48.2066666666667,50.82,47.8,56.5033333333333,52.0466666666667,47.78,51.33,50.59,50.3366666666667,52.4266666666667,55.2233333333333,53.8133333333333,53.8133333333333,51.33,49.17,48.2066666666667,50.3066666666667,49.31,51.0966666666667,50.3366666666667,44.7666666666667,52.4266666666667,50.21,51.33,49.8033333333333,46.7333333333333,47.78,57.3933333333333,49.31,47.8,44.7666666666667,52.0733333333333,49.17,47.1433333333333,44.7666666666667,51.0966666666667,55.2233333333333,47.1433333333333,47.8,1982
"05-22 to 06-20",55.67,52.8466666666667,53.2833333333333,53.2833333333333,55.8066666666667,52.8466666666667,53.6633333333333,55.6966666666667,51.1,53.74,51.0866666666667,59.37,53.7,50.66,53.09,52.3133333333333,52.3033333333333,54.0233333333333,56.8866666666667,55.4,55.4,53.09,50.7233333333333,51.1,52.25,51.96,53.0666666666667,52.3033333333333,46.96,54.0233333333333,52.7966666666667,53.09,51.3366666666667,48.9533333333333,50.66,58.8566666666667,51.96,51.0866666666667,46.96,54.1766666666667,50.7233333333333,50.7866666666667,46.96,53.0666666666667,56.8866666666667,50.7866666666667,51.0866666666667,1983
"05-22 to 06-20",49.04,45.8066666666667,49.02,49.02,50.2566666666667,45.8066666666667,49.39,48.86,42.8866666666667,46.4666666666667,42.7666666666667,52.2366666666667,45.97,43.0266666666667,45.8733333333333,44.6966666666667,45.12,46.42,51.92,47.7666666666667,47.7666666666667,45.8733333333333,42.56,42.8866666666667,44.28,45.25,48.42,45.12,41.8,46.42,44.99,45.8733333333333,43.0533333333333,40.1866666666667,43.0266666666667,51.8533333333333,45.25,42.7666666666667,41.8,46.6033333333333,42.56,44.8966666666667,41.8,48.42,51.92,44.8966666666667,42.7666666666667,1984
"05-22 to 06-20",56.6233333333333,54.4066666666667,53.6866666666667,53.6866666666667,55.4833333333333,54.4066666666667,53.9733333333333,55.9433333333333,49.8266666666667,55.0966666666667,50.9466666666667,58.5133333333333,51.96,51.7233333333333,52.13,50.98,51.5166666666667,52.7266666666667,56.7366666666667,52.8666666666667,52.8666666666667,52.13,48.92,49.8266666666667,50.2666666666667,53.33,52.98,51.5166666666667,47.07,52.7266666666667,51.8933333333333,52.13,49.4533333333333,46.54,51.7233333333333,57.6833333333333,53.33,50.9466666666667,47.07,51.6533333333333,48.92,49.2066666666667,47.07,52.98,56.7366666666667,49.2066666666667,50.9466666666667,1985
"05-22 to 06-20",59.0233333333333,57.55,57.0166666666667,57.0166666666667,57.6466666666667,57.55,57.2866666666667,59.48,54.3566666666667,58.59,53.6433333333333,62.5766666666667,57.5533333333333,54.1366666666667,56.9,56.2566666666667,56.3533333333333,57.86,59.4266666666667,55.8266666666667,55.8266666666667,56.9,53.0633333333333,54.3566666666667,53.8166666666667,56.6066666666667,55.98,56.3533333333333,48.3133333333333,57.86,57.02,56.9,53.6366666666667,50.85,54.1366666666667,61.29,56.6066666666667,53.6433333333333,48.3133333333333,54.6066666666667,53.0633333333333,51.8766666666667,48.3133333333333,55.98,59.4266666666667,51.8766666666667,53.6433333333333,1986
"05-22 to 06-20",53.3833333333333,50.36,53.4066666666667,53.4066666666667,52.7133333333333,50.36,53.71,53.2266666666667,48.1766666666667,51.1633333333333,48.1033333333333,57.83,52.3166666666667,48.3466666666667,52.4966666666667,51.84,51.66,52.7266666666667,55.3766666666667,52.31,52.31,52.4966666666667,47.9833333333333,48.1766666666667,49.65,49.7533333333333,52.5533333333333,51.66,45.61,52.7266666666667,50.43,52.4966666666667,48.37,46.13,48.3466666666667,56.97,49.7533333333333,48.1033333333333,45.61,51.16,47.9833333333333,47.3366666666667,45.61,52.5533333333333,55.3766666666667,47.3366666666667,48.1033333333333,1987
"05-22 to 06-20",50.91,48.19,50.8233333333333,50.8233333333333,50.3933333333333,48.19,51.2933333333333,50.9566666666667,44.31,49.0233333333333,45.9966666666667,55.02,49.12,46.2133333333333,51.27,50.4133333333333,50.57,49.8066666666667,50.6233333333333,49.9733333333333,49.9733333333333,51.27,45.3366666666667,44.31,46.7533333333333,47.4733333333333,48.08,50.57,42.2066666666667,49.8066666666667,47.4266666666667,51.27,45.8366666666667,42.9533333333333,46.2133333333333,54.6566666666667,47.4733333333333,45.9966666666667,42.2066666666667,48.92,45.3366666666667,42.6766666666667,42.2066666666667,48.08,50.6233333333333,42.6766666666667,45.9966666666667,1988
"05-22 to 06-20",52.0333333333333,49.4433333333333,51.46,51.46,52.7866666666667,49.4433333333333,51.8933333333333,52.3966666666667,46.9633333333333,50.2966666666667,46.84,56.73,50.6733333333333,47.19,52.4766666666667,51.5633333333333,51.99,51.4266666666667,53.26,51.8133333333333,51.8133333333333,52.4766666666667,48.7033333333333,46.9633333333333,50.2533333333333,48.8866666666667,49.8233333333333,51.99,43.2533333333333,51.4266666666667,47.9966666666667,52.4766666666667,48.9133333333333,46.5533333333333,47.19,56.5433333333333,48.8866666666667,46.84,43.2533333333333,50.7566666666667,48.7033333333333,45.37,43.2533333333333,49.8233333333333,53.26,45.37,46.84,1989
"05-22 to 06-20",48.34,45.5666666666667,46.5266666666667,46.5266666666667,49.5133333333333,45.5666666666667,46.81,48.3033333333333,43.25,46.4133333333333,43.5133333333333,53.2466666666667,46.2266666666667,43.6833333333333,47.98,46.51,46.9666666666667,46.93,47.5833333333333,47.9,47.9,47.98,43.41,43.25,44.68,44.8033333333333,45.83,46.9666666666667,40.6,46.93,43.87,47.98,43.91,40.89,43.6833333333333,53.5233333333333,44.8033333333333,43.5133333333333,40.6,46.6466666666667,43.41,40.1933333333333,40.6,45.83,47.5833333333333,40.1933333333333,43.5133333333333,1990
