"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-13 to 06-11",49.81,46.5566666666667,48.7233333333333,48.7233333333333,50.7566666666667,46.5566666666667,49.13,49.6966666666667,45.3433333333333,47.3466666666667,44.3933333333333,54.46,47.0266666666667,44.5466666666667,48.2066666666667,47.0733333333333,47.61,48.0933333333333,52.8233333333333,49.12,49.12,48.2066666666667,44.4866666666667,45.3433333333333,45.87,45.92,48.9966666666667,47.61,42.7766666666667,48.0933333333333,47.3933333333333,48.2066666666667,44.9966666666667,42.1366666666667,44.5466666666667,53.7433333333333,45.92,44.3933333333333,42.7766666666667,47.93,44.4866666666667,44.6366666666667,42.7766666666667,48.9966666666667,52.8233333333333,44.6366666666667,44.3933333333333,1981
"05-13 to 06-11",49.12,45.9233333333333,47.3533333333333,47.3533333333333,51.4066666666667,45.9233333333333,47.7733333333333,49.0933333333333,44.25,46.78,43.54,52.5366666666667,48.6033333333333,43.6533333333333,47.5966666666667,46.94,46.6466666666667,49.1666666666667,51.6866666666667,48.99,48.99,47.5966666666667,44.5766666666667,44.25,46.0166666666667,45.1933333333333,47.53,46.6466666666667,41.3333333333333,49.1666666666667,46.04,47.5966666666667,45.1366666666667,42.1533333333333,43.6533333333333,53.8866666666667,45.1933333333333,43.54,41.3333333333333,47.8,44.5766666666667,44.0266666666667,41.3333333333333,47.53,51.6866666666667,44.0266666666667,43.54,1982
"05-13 to 06-11",55.1066666666667,52.4933333333333,52.39,52.39,55.7933333333333,52.4933333333333,52.74,55.23,50.18,53.3866666666667,50.4933333333333,58.2666666666667,53.15,50.4066666666667,52.2366666666667,51.44,51.4966666666667,53.3233333333333,55.8333333333333,54.7933333333333,54.7933333333333,52.2366666666667,49.44,50.18,50.9966666666667,51.5666666666667,51.9933333333333,51.4966666666667,45.9366666666667,53.3233333333333,51.6533333333333,52.2366666666667,50.0066666666667,47.8666666666667,50.4066666666667,58.0933333333333,51.5666666666667,50.4933333333333,45.9366666666667,53.38,49.44,50.31,45.9366666666667,51.9933333333333,55.8333333333333,50.31,50.4933333333333,1983
"05-13 to 06-11",46.5,43.0066666666667,47.19,47.19,48.0666666666667,43.0066666666667,47.56,46.3866666666667,41.5133333333333,43.7366666666667,41.1466666666667,50.6633333333333,43.4666666666667,41.3466666666667,43.4633333333333,42.1966666666667,42.87,44.1,49.79,45.02,45.02,43.4633333333333,39.73,41.5133333333333,41.5866666666667,42.6666666666667,46.0366666666667,42.87,39.6,44.1,43.53,43.4633333333333,40.1633333333333,37.3,41.3466666666667,49.8533333333333,42.6666666666667,41.1466666666667,39.6,44.2033333333333,39.73,42.76,39.6,46.0366666666667,49.79,42.76,41.1466666666667,1984
"05-13 to 06-11",52.03,49.3233333333333,49.3766666666667,49.3766666666667,51.44,49.3233333333333,49.7033333333333,51.4733333333333,45.2066666666667,50.09,45.96,55.2933333333333,48.09,46.3533333333333,49.1633333333333,47.51,48.2933333333333,48.7833333333333,52.0233333333333,51.2433333333333,51.2433333333333,49.1633333333333,46.26,45.2066666666667,47.6933333333333,48.22,48.47,48.2933333333333,43.13,48.7833333333333,47.7166666666667,49.1633333333333,46.8,44.01,46.3533333333333,55.06,48.22,45.96,43.13,49.8233333333333,46.26,44.1966666666667,43.13,48.47,52.0233333333333,44.1966666666667,45.96,1985
"05-13 to 06-11",56.6066666666667,55.3166666666667,54.32,54.32,55.3933333333333,55.3166666666667,54.6233333333333,57.3533333333333,51.3533333333333,56.43,51.12,59.62,54.79,51.67,54.3533333333333,53.8033333333333,53.7333333333333,55.2633333333333,57.1866666666667,53.37,53.37,54.3533333333333,49.7033333333333,51.3533333333333,50.5933333333333,54.2933333333333,53.45,53.7333333333333,45.9333333333333,55.2633333333333,53.9266666666667,54.3533333333333,50.2166666666667,47.7033333333333,51.67,58.7366666666667,54.2933333333333,51.12,45.9333333333333,52.1933333333333,49.7033333333333,50.0466666666667,45.9333333333333,53.45,57.1866666666667,50.0466666666667,51.12,1986
"05-13 to 06-11",50.37,47.6866666666667,51.5333333333333,51.5333333333333,50.5266666666667,47.6866666666667,51.8633333333333,50.4966666666667,45.0533333333333,48.5733333333333,45.7533333333333,54.9933333333333,49.1533333333333,46.0433333333333,50.0033333333333,49.2533333333333,49.19,49.6433333333333,52.7733333333333,49.4866666666667,49.4866666666667,50.0033333333333,44.73,45.0533333333333,46.52,47.1266666666667,50.0433333333333,49.19,43.04,49.6433333333333,47.3066666666667,50.0033333333333,45.04,42.8266666666667,46.0433333333333,54.4233333333333,47.1266666666667,45.7533333333333,43.04,48.2066666666667,44.73,45.2333333333333,43.04,50.0433333333333,52.7733333333333,45.2333333333333,45.7533333333333,1987
"05-13 to 06-11",47.2166666666667,44.4066666666667,46.92,46.92,47.7533333333333,44.4066666666667,47.3066666666667,47.1033333333333,40.9966666666667,45.18,42.13,51.61,45.97,42.4533333333333,47.8833333333333,47,47.21,46.9866666666667,46.72,47.3833333333333,47.3833333333333,47.8833333333333,42.07,40.9966666666667,43.8066666666667,43.6866666666667,44.4366666666667,47.21,38.9333333333333,46.9866666666667,43.4566666666667,47.8833333333333,42.5133333333333,39.79,42.4533333333333,52.1033333333333,43.6866666666667,42.13,38.9333333333333,46.4766666666667,42.07,38.9766666666667,38.9333333333333,44.4366666666667,46.72,38.9766666666667,42.13,1988
"05-13 to 06-11",49.3866666666667,46.81,48.4033333333333,48.4033333333333,51.4433333333333,46.81,48.8633333333333,49.88,43.7733333333333,47.74,43.98,53.34,48.39,44.3433333333333,50.0566666666667,49.0666666666667,49.6733333333333,49.2533333333333,50.8033333333333,49.84,49.84,50.0566666666667,46.1133333333333,43.7733333333333,47.6466666666667,46.2133333333333,47.0166666666667,49.6733333333333,40.6333333333333,49.2533333333333,45.6133333333333,50.0566666666667,46.3466666666667,43.9233333333333,44.3433333333333,54.6666666666667,46.2133333333333,43.98,40.6333333333333,48.6966666666667,46.1133333333333,42.92,40.6333333333333,47.0166666666667,50.8033333333333,42.92,43.98,1989
"05-13 to 06-11",45.8233333333333,43.1433333333333,44.7533333333333,44.7533333333333,46.96,43.1433333333333,45.0933333333333,45.9266666666667,40.57,44.03,41.4766666666667,51.1866666666667,43.5366666666667,41.67,45.3033333333333,43.8633333333333,44.3166666666667,44.27,45.22,46.18,46.18,45.3033333333333,41.1033333333333,40.57,42.6766666666667,42.44,43.7066666666667,44.3166666666667,38.5966666666667,44.27,41.2566666666667,45.3033333333333,41.6,38.8,41.67,51.4433333333333,42.44,41.4766666666667,38.5966666666667,44.87,41.1033333333333,38.1166666666667,38.5966666666667,43.7066666666667,45.22,38.1166666666667,41.4766666666667,1990
