"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-21 to 06-19",50.7366666666667,47.42,49.6966666666667,49.6966666666667,51.3966666666667,47.42,50.1033333333333,50.6166666666667,45.7466666666667,48.22,45.3866666666667,55.2633333333333,47.3666666666667,45.4433333333333,48.5633333333333,47.4333333333333,47.9833333333333,48.3866666666667,54.33,48.59,48.59,48.5633333333333,44.5666666666667,45.7466666666667,45.75,46.79,50.2733333333333,47.9833333333333,44.0366666666667,48.3866666666667,47.9566666666667,48.5633333333333,45.0633333333333,41.9933333333333,45.4433333333333,53.8933333333333,46.79,45.3866666666667,44.0366666666667,47.4333333333333,44.5666666666667,46.39,44.0366666666667,50.2733333333333,54.33,46.39,45.3866666666667,1981
"05-21 to 06-19",52.53,49.6066666666667,50.8733333333333,50.8733333333333,54.1133333333333,49.6066666666667,51.2533333333333,52.4166666666667,47.79,50.4,47.31,56.0866666666667,51.6266666666667,47.3333333333333,50.9033333333333,50.17,49.9133333333333,52.04,54.8366666666667,53.22,53.22,50.9033333333333,48.4866666666667,47.79,49.6733333333333,48.8833333333333,50.7533333333333,49.9133333333333,44.4533333333333,52.04,49.71,50.9033333333333,49.1,46.0833333333333,47.3333333333333,56.9033333333333,48.8833333333333,47.31,44.4533333333333,51.4933333333333,48.4866666666667,46.8533333333333,44.4533333333333,50.7533333333333,54.8366666666667,46.8533333333333,47.31,1982
"05-21 to 06-19",56.19,53.4033333333333,53.56,53.56,56.3266666666667,53.4033333333333,53.9366666666667,56.2566666666667,51.4933333333333,54.2966666666667,51.5933333333333,59.6833333333333,54.14,51.2333333333333,53.4666666666667,52.69,52.6833333333333,54.4166666666667,57.2833333333333,55.7633333333333,55.7633333333333,53.4666666666667,51.0966666666667,51.4933333333333,52.6066666666667,52.5133333333333,53.4133333333333,52.6833333333333,47.31,54.4166666666667,53.1666666666667,53.4666666666667,51.71,49.3833333333333,51.2333333333333,59.2066666666667,52.5133333333333,51.5933333333333,47.31,54.49,51.0966666666667,51.4166666666667,47.31,53.4133333333333,57.2833333333333,51.4166666666667,51.5933333333333,1983
"05-21 to 06-19",48.6333333333333,45.4066666666667,48.7833333333333,48.7833333333333,49.8333333333333,45.4066666666667,49.16,48.4766666666667,42.4366666666667,46.0733333333333,42.4266666666667,51.9266666666667,45.4366666666667,42.69,45.3566666666667,44.1966666666667,44.62,45.9033333333333,51.6633333333333,47.31,47.31,45.3566666666667,41.91,42.4366666666667,43.6766666666667,44.8566666666667,48.1966666666667,44.62,41.6033333333333,45.9033333333333,44.6,45.3566666666667,42.39,39.5533333333333,42.69,51.3666666666667,44.8566666666667,42.4266666666667,41.6033333333333,46.1866666666667,41.91,44.7033333333333,41.6033333333333,48.1966666666667,51.6633333333333,44.7033333333333,42.4266666666667,1984
"05-21 to 06-19",56.07,53.82,53.0566666666667,53.0566666666667,54.9833333333333,53.82,53.3533333333333,55.4266666666667,48.96,54.5333333333333,50.2866666666667,58.0533333333333,51.2933333333333,51.0633333333333,51.55,50.3266666666667,50.8766666666667,52.02,56.2266666666667,52.5,52.5,51.55,48.3733333333333,48.96,49.7133333333333,52.7166666666667,52.38,50.8766666666667,46.5633333333333,52.02,51.18,51.55,48.8966666666667,45.9966666666667,51.0633333333333,57.14,52.7166666666667,50.2866666666667,46.5633333333333,51.22,48.3733333333333,48.5733333333333,46.5633333333333,52.38,56.2266666666667,48.5733333333333,50.2866666666667,1985
"05-21 to 06-19",58.7366666666667,57.1866666666667,56.8466666666667,56.8466666666667,57.3633333333333,57.1866666666667,57.0966666666667,59.0866666666667,54.0566666666667,58.1966666666667,53.3966666666667,62.42,57.4066666666667,53.8833333333333,56.81,56.17,56.2433333333333,57.7,58.9933333333333,55.6866666666667,55.6866666666667,56.81,52.8266666666667,54.0566666666667,53.5966666666667,56.27,55.6333333333333,56.2433333333333,47.9466666666667,57.7,56.8033333333333,56.81,53.3866666666667,50.6833333333333,53.8833333333333,61.1233333333333,56.27,53.3966666666667,47.9466666666667,54.4933333333333,52.8266666666667,51.4266666666667,47.9466666666667,55.6333333333333,58.9933333333333,51.4266666666667,53.3966666666667,1986
"05-21 to 06-19",52.84,49.86,52.8133333333333,52.8133333333333,52.3733333333333,49.86,53.1233333333333,52.7266666666667,47.5866666666667,50.68,47.6233333333333,57.18,51.8666666666667,47.8733333333333,52.0733333333333,51.4233333333333,51.2533333333333,52.2766666666667,54.7933333333333,51.9933333333333,51.9933333333333,52.0733333333333,47.5033333333333,47.5866666666667,49.1933333333333,49.2466666666667,52.0233333333333,51.2533333333333,45.2266666666667,52.2766666666667,49.8633333333333,52.0733333333333,47.8966666666667,45.6266666666667,47.8733333333333,56.5,49.2466666666667,47.6233333333333,45.2266666666667,50.8,47.5033333333333,46.77,45.2266666666667,52.0233333333333,54.7933333333333,46.77,47.6233333333333,1987
"05-21 to 06-19",50.7,47.94,50.5133333333333,50.5133333333333,50.29,47.94,50.9633333333333,50.6866666666667,44.0166666666667,48.74,45.6533333333333,54.7166666666667,48.8633333333333,45.9,50.8933333333333,50.0366666666667,50.22,49.5766666666667,50.4966666666667,49.9266666666667,49.9266666666667,50.8933333333333,45.1333333333333,44.0166666666667,46.58,47.2166666666667,47.8133333333333,50.22,42.06,49.5766666666667,47.08,50.8933333333333,45.6433333333333,42.75,45.9,54.47,47.2166666666667,45.6533333333333,42.06,48.8533333333333,45.1333333333333,42.53,42.06,47.8133333333333,50.4966666666667,42.53,45.6533333333333,1988
"05-21 to 06-19",52.1266666666667,49.5433333333333,51.5266666666667,51.5266666666667,52.84,49.5433333333333,51.9766666666667,52.52,47.1,50.4033333333333,46.9033333333333,56.72,50.8466666666667,47.2533333333333,52.6133333333333,51.72,52.16,51.6,53.3733333333333,51.9066666666667,51.9066666666667,52.6133333333333,48.82,47.1,50.3366666666667,48.99,49.9266666666667,52.16,43.3033333333333,51.6,48.1033333333333,52.6133333333333,49.0333333333333,46.6366666666667,47.2533333333333,56.63,48.99,46.9033333333333,43.3033333333333,50.8166666666667,48.82,45.5133333333333,43.3033333333333,49.9266666666667,53.3733333333333,45.5133333333333,46.9033333333333,1989
"05-21 to 06-19",47.66,44.8966666666667,46.0033333333333,46.0033333333333,48.8566666666667,44.8966666666667,46.2966666666667,47.6033333333333,42.6333333333333,45.7366666666667,42.8566666666667,52.74,45.65,43.0433333333333,47.3766666666667,45.9,46.3433333333333,46.36,46.8433333333333,47.6933333333333,47.6933333333333,47.3766666666667,42.9066666666667,42.6333333333333,44.23,44.12,45.1866666666667,46.3433333333333,39.98,46.36,43.2466666666667,47.3766666666667,43.4266666666667,40.44,43.0433333333333,52.9866666666667,44.12,42.8566666666667,39.98,46.4266666666667,42.9066666666667,39.5633333333333,39.98,45.1866666666667,46.8433333333333,39.5633333333333,42.8566666666667,1990
