"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-09 to 06-07",49.5933333333333,46.4433333333333,48.5733333333333,48.5733333333333,50.37,46.4433333333333,48.9666666666667,49.51,45.02,47.2233333333333,44.28,53.83,47.04,44.4833333333333,48.09,46.95,47.5033333333333,48.0133333333333,52.5633333333333,49.14,49.14,48.09,44.1666666666667,45.02,45.6633333333333,45.8133333333333,48.7666666666667,47.5033333333333,42.5266666666667,48.0133333333333,47.0333333333333,48.09,44.66,41.9833333333333,44.4833333333333,53.68,45.8133333333333,44.28,42.5266666666667,47.8033333333333,44.1666666666667,44.66,42.5266666666667,48.7666666666667,52.5633333333333,44.66,44.28,1981
"05-09 to 06-07",46.9266666666667,43.5833333333333,45.3933333333333,45.3933333333333,49.5166666666667,43.5833333333333,45.81,46.8566666666667,42.1733333333333,44.4633333333333,41.3633333333333,50.7266666666667,46.6933333333333,41.4,46.0333333333333,45.3433333333333,45.19,47.37,49.8266666666667,47.8833333333333,47.8833333333333,46.0333333333333,42.38,42.1733333333333,44.0133333333333,42.88,45.9133333333333,45.19,39.5766666666667,47.37,44.1066666666667,46.0333333333333,42.8866666666667,40.09,41.4,52.2533333333333,42.88,41.3633333333333,39.5766666666667,46.6,42.38,41.79,39.5766666666667,45.9133333333333,49.8266666666667,41.79,41.3633333333333,1982
"05-09 to 06-07",52.96,50.4566666666667,49.93,49.93,53.8566666666667,50.4566666666667,50.2666666666667,53.12,47.9566666666667,51.3433333333333,48.2066666666667,55.74,51.2266666666667,48.36,50.35,49.49,49.6066666666667,51.38,53.43,53.42,53.42,50.35,47.5333333333333,47.9566666666667,49.14,49.4866666666667,49.6966666666667,49.6066666666667,43.5433333333333,51.38,49.3066666666667,50.35,48.0833333333333,45.9533333333333,48.36,56.2366666666667,49.4866666666667,48.2066666666667,43.5433333333333,52.0033333333333,47.5333333333333,47.6633333333333,43.5433333333333,49.6966666666667,53.43,47.6633333333333,48.2066666666667,1983
"05-09 to 06-07",46.5966666666667,43.1533333333333,48.01,48.01,48.0633333333333,43.1533333333333,48.3766666666667,46.56,41.44,43.8966666666667,41.2533333333333,51.1266666666667,43.1866666666667,41.51,43.2566666666667,41.9366666666667,42.6666666666667,43.8366666666667,50.28,44.51,44.51,43.2566666666667,39.49,41.44,41.32,42.8066666666667,46.41,42.6666666666667,40.1666666666667,43.8366666666667,43.6033333333333,43.2566666666667,39.8666666666667,36.96,41.51,49.7766666666667,42.8066666666667,41.2533333333333,40.1666666666667,43.7666666666667,39.49,43.69,40.1666666666667,46.41,50.28,43.69,41.2533333333333,1984
"05-09 to 06-07",49.69,46.63,47.8833333333333,47.8833333333333,49.7066666666667,46.63,48.2233333333333,49.1766666666667,43.4366666666667,47.47,43.6333333333333,53.5733333333333,46.3766666666667,43.8966666666667,47.61,45.8966666666667,46.7233333333333,47.0766666666667,49.9266666666667,50.01,50.01,47.61,44.58,43.4366666666667,46.1033333333333,45.6166666666667,46.7066666666667,46.7233333333333,41.3433333333333,47.0766666666667,45.98,47.61,45.1033333333333,42.3633333333333,43.8966666666667,53.68,45.6166666666667,43.6333333333333,41.3433333333333,48.64,44.58,41.6533333333333,41.3433333333333,46.7066666666667,49.9266666666667,41.6533333333333,43.6333333333333,1985
"05-09 to 06-07",53.9066666666667,52.29,52.13,52.13,53.18,52.29,52.4866666666667,54.5233333333333,49.0333333333333,53.3733333333333,48.61,57.4833333333333,52.64,49.1366666666667,52.3733333333333,51.7733333333333,51.6966666666667,53.1,54.6933333333333,51.7166666666667,51.7166666666667,52.3733333333333,47.54,49.0333333333333,48.53,51.3866666666667,50.9133333333333,51.6966666666667,43.6033333333333,53.1,51.4466666666667,52.3733333333333,48.0666666666667,45.52,49.1366666666667,56.99,51.3866666666667,48.61,43.6033333333333,50.6966666666667,47.54,47.4533333333333,43.6033333333333,50.9133333333333,54.6933333333333,47.4533333333333,48.61,1986
"05-09 to 06-07",51.3,48.5633333333333,52.3,52.3,51.4766666666667,48.5633333333333,52.6233333333333,51.3766666666667,46.2033333333333,49.4333333333333,46.2666666666667,55.8666666666667,50.1133333333333,46.62,51.25,50.4633333333333,50.48,50.7766666666667,53.6133333333333,50.2866666666667,50.2866666666667,51.25,45.9366666666667,46.2033333333333,47.8333333333333,47.9833333333333,50.5133333333333,50.48,43.45,50.7766666666667,48.5433333333333,51.25,46.2733333333333,44.1466666666667,46.62,55.4366666666667,47.9833333333333,46.2666666666667,43.45,48.9,45.9366666666667,46.0733333333333,43.45,50.5133333333333,53.6133333333333,46.0733333333333,46.2666666666667,1987
"05-09 to 06-07",48.21,45.45,47.7733333333333,47.7733333333333,48.4166666666667,45.45,48.1466666666667,48.09,41.9533333333333,46.1833333333333,43.1266666666667,52.3966666666667,47.0866666666667,43.5033333333333,49.01,48.11,48.33,48.1666666666667,48.04,48.63,48.63,49.01,43.2633333333333,41.9533333333333,45.17,44.7733333333333,45.5233333333333,48.33,39.94,48.1666666666667,44.49,49.01,43.67,41.1766666666667,43.5033333333333,53.4066666666667,44.7733333333333,43.1266666666667,39.94,47.7333333333333,43.2633333333333,40.45,39.94,45.5233333333333,48.04,40.45,43.1266666666667,1988
"05-09 to 06-07",48.01,45.32,47.1066666666667,47.1066666666667,50.24,45.32,47.5566666666667,48.3066666666667,42.22,46.1833333333333,42.3033333333333,52.1266666666667,47.28,42.6966666666667,48.9433333333333,47.97,48.6366666666667,48.11,49.2,48.68,48.68,48.9433333333333,44.7433333333333,42.22,46.3466666666667,44.6633333333333,45.49,48.6366666666667,39.41,48.11,44.3166666666667,48.9433333333333,45.0033333333333,42.5333333333333,42.6966666666667,53.5666666666667,44.6633333333333,42.3033333333333,39.41,47.56,44.7433333333333,41.14,39.41,45.49,49.2,41.14,42.3033333333333,1989
"05-09 to 06-07",45.0233333333333,42.3533333333333,43.7466666666667,43.7466666666667,46.7833333333333,42.3533333333333,44.1133333333333,45.2266666666667,40.1533333333333,43.2666666666667,40.55,50.0733333333333,43.29,40.73,45.1,43.68,44.1433333333333,44.1,44.47,46.32,46.32,45.1,40.9066666666667,40.1533333333333,42.5966666666667,41.6866666666667,42.8633333333333,44.1433333333333,37.8266666666667,44.1,40.7233333333333,45.1,41.4266666666667,38.7,40.73,51.0533333333333,41.6866666666667,40.55,37.8266666666667,44.9533333333333,40.9066666666667,37.33,37.8266666666667,42.8633333333333,44.47,37.33,40.55,1990
