"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-04 to 06-02",47.1733333333333,44.0033333333333,45.83,45.83,48.2233333333333,44.0033333333333,46.23,47.07,42.7133333333333,44.7966666666667,41.7366666666667,51.0266666666667,44.96,42.0033333333333,45.9433333333333,44.83,45.33,45.9166666666667,49.6366666666667,47.7966666666667,47.7966666666667,45.9433333333333,42.53,42.7133333333333,44.25,43.3366666666667,45.77,45.33,39.5866666666667,45.9166666666667,44.5,45.9433333333333,43.0666666666667,40.3133333333333,42.0033333333333,51.9333333333333,43.3366666666667,41.7366666666667,39.5866666666667,46.6166666666667,42.53,41.7133333333333,39.5866666666667,45.77,49.6366666666667,41.7133333333333,41.7366666666667,1981
"05-04 to 06-02",46.9333333333333,43.77,45.5833333333333,45.5833333333333,49.9566666666667,43.77,46.02,46.8966666666667,42.13,44.6133333333333,41.6866666666667,50.2333333333333,46.6533333333333,41.83,45.7066666666667,45.0366666666667,44.92,47.2366666666667,50.49,47.6266666666667,47.6266666666667,45.7066666666667,41.61,42.13,43.3733333333333,43.09,46.2566666666667,44.92,40.04,47.2366666666667,43.8333333333333,45.7066666666667,42.07,39.52,41.83,51.7933333333333,43.09,41.6866666666667,40.04,46.1766666666667,41.61,43.41,40.04,46.2566666666667,50.49,43.41,41.6866666666667,1982
"05-04 to 06-02",50.9566666666667,48.3266666666667,48.3866666666667,48.3866666666667,52.1933333333333,48.3266666666667,48.7066666666667,51.0666666666667,46.68,49.23,46.16,54.37,49.78,46.2066666666667,49.0533333333333,48.1233333333333,48.31,50.0633333333333,51.3133333333333,52.1533333333333,52.1533333333333,49.0533333333333,46.3266666666667,46.68,47.9833333333333,47.35,47.6433333333333,48.31,41.5733333333333,50.0633333333333,48.01,49.0533333333333,46.8933333333333,44.64,46.2066666666667,55.23,47.35,46.16,41.5733333333333,50.7766666666667,46.3266666666667,45.1233333333333,41.5733333333333,47.6433333333333,51.3133333333333,45.1233333333333,46.16,1983
"05-04 to 06-02",46.0866666666667,42.6566666666667,47.33,47.33,47.6833333333333,42.6566666666667,47.69,46.07,40.82,43.4066666666667,40.63,50.0733333333333,42.57,41.0433333333333,42.33,41.1633333333333,41.7733333333333,43.2,49.7,43.91,43.91,42.33,38.4133333333333,40.82,40.27,42.29,45.6366666666667,41.7733333333333,39.39,43.2,42.8466666666667,42.33,38.7833333333333,35.9566666666667,41.0433333333333,48.8966666666667,42.29,40.63,39.39,42.92,38.4133333333333,43.44,39.39,45.6366666666667,49.7,43.44,40.63,1984
"05-04 to 06-02",47.6033333333333,44.4966666666667,46.18,46.18,48.05,44.4966666666667,46.49,47.2466666666667,41.73,45.39,41.4466666666667,51.5266666666667,44.6733333333333,41.75,46.0066666666667,44.37,45.0966666666667,45.4333333333333,48.19,48.6666666666667,48.6666666666667,46.0066666666667,43.0233333333333,41.73,44.6466666666667,43.52,45.1533333333333,45.0966666666667,39.83,45.4333333333333,44.1366666666667,46.0066666666667,43.5666666666667,40.78,41.75,52.1833333333333,43.52,41.4466666666667,39.83,47.24,43.0233333333333,40.08,39.83,45.1533333333333,48.19,40.08,41.4466666666667,1985
"05-04 to 06-02",50.74,49.1233333333333,48.0633333333333,48.0633333333333,50.6866666666667,49.1233333333333,48.4633333333333,51.4533333333333,45.4933333333333,50.2466666666667,45.0466666666667,54.1366666666667,49.7033333333333,45.5833333333333,49.38,48.89,48.59,50.0433333333333,51.0933333333333,49.5366666666667,49.5366666666667,49.38,44.3166666666667,45.4933333333333,45.4033333333333,48.0833333333333,47.2666666666667,48.59,40.4833333333333,50.0433333333333,47.7166666666667,49.38,44.8266666666667,42.26,45.5833333333333,54.2033333333333,48.0833333333333,45.0466666666667,40.4833333333333,48.53,44.3166666666667,43.87,40.4833333333333,47.2666666666667,51.0933333333333,43.87,45.0466666666667,1986
"05-04 to 06-02",51.68,48.9366666666667,51.8866666666667,51.8866666666667,52.2933333333333,48.9366666666667,52.1933333333333,51.73,46.7666666666667,49.7633333333333,46.3933333333333,55.9666666666667,50.4666666666667,46.7933333333333,51.9533333333333,51.0533333333333,51.2566666666667,51.3033333333333,53.4166666666667,50.2166666666667,50.2166666666667,51.9533333333333,46.4866666666667,46.7666666666667,48.3833333333333,48.3166666666667,50.1633333333333,51.2566666666667,42.89,51.3033333333333,49.21,51.9533333333333,46.8633333333333,44.6933333333333,46.7933333333333,55.57,48.3166666666667,46.3933333333333,42.89,48.7933333333333,46.4866666666667,45.9866666666667,42.89,50.1633333333333,53.4166666666667,45.9866666666667,46.3933333333333,1987
"05-04 to 06-02",47.0266666666667,44.3266666666667,46.0733333333333,46.0733333333333,47.47,44.3266666666667,46.4866666666667,47.0366666666667,41.1433333333333,45.1566666666667,42.15,51.3866666666667,46.3266666666667,42.55,48.26,47.3133333333333,47.5266666666667,47.56,46.9766666666667,48.4,48.4,48.26,42.71,41.1433333333333,44.7966666666667,43.6633333333333,44.2866666666667,47.5266666666667,38.61,47.56,43.6233333333333,48.26,43.1033333333333,40.76,42.55,52.8166666666667,43.6633333333333,42.15,38.61,47.5733333333333,42.71,39.37,38.61,44.2866666666667,46.9766666666667,39.37,42.15,1988
"05-04 to 06-02",47.2633333333333,44.55,46.58,46.58,49.47,44.55,47.0433333333333,47.6833333333333,41.2766666666667,45.5333333333333,41.41,51.2466666666667,46.13,41.7933333333333,47.7766666666667,46.8066666666667,47.6033333333333,47.04,48.7433333333333,47.4266666666667,47.4266666666667,47.7766666666667,43.5133333333333,41.2766666666667,45.1433333333333,43.8466666666667,44.9933333333333,47.6033333333333,38.8666666666667,47.04,43.9366666666667,47.7766666666667,43.7666666666667,41.4033333333333,41.7933333333333,52.7966666666667,43.8466666666667,41.41,38.8666666666667,46.2333333333333,43.5133333333333,40.8333333333333,38.8666666666667,44.9933333333333,48.7433333333333,40.8333333333333,41.41,1989
"05-04 to 06-02",45.58,42.8433333333333,43.8366666666667,43.8366666666667,47.1866666666667,42.8433333333333,44.2166666666667,45.8166666666667,40.3,43.77,40.88,49.8933333333333,43.72,41.06,45.4033333333333,44.0233333333333,44.48,44.5733333333333,45.11,46.5566666666667,46.5566666666667,45.4033333333333,41.2166666666667,40.3,43.0533333333333,42.17,43.25,44.48,38.0366666666667,44.5733333333333,40.9766666666667,45.4033333333333,41.7666666666667,39.1333333333333,41.06,51,42.17,40.88,38.0366666666667,45.1266666666667,41.2166666666667,38.0733333333333,38.0366666666667,43.25,45.11,38.0733333333333,40.88,1990
