"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-08 to 06-06",49.3433333333333,46.1933333333333,48.0366666666667,48.0366666666667,50.1,46.1933333333333,48.4333333333333,49.2566666666667,44.7366666666667,46.9733333333333,44.0033333333333,53.47,46.7666666666667,44.23,47.76,46.6333333333333,47.1733333333333,47.7466666666667,52.1466666666667,48.9433333333333,48.9433333333333,47.76,43.9566666666667,44.7366666666667,45.4833333333333,45.56,48.29,47.1733333333333,42.1133333333333,47.7466666666667,46.7133333333333,47.76,44.4566666666667,41.78,44.23,53.3833333333333,45.56,44.0033333333333,42.1133333333333,47.6466666666667,43.9566666666667,44.3166666666667,42.1133333333333,48.29,52.1466666666667,44.3166666666667,44.0033333333333,1981
"05-08 to 06-06",46.8266666666667,43.47,45.37,45.37,49.4866666666667,43.47,45.7933333333333,46.75,42.0833333333333,44.3433333333333,41.4633333333333,50.5833333333333,46.61,41.4933333333333,45.96,45.2733333333333,45.1266666666667,47.2933333333333,49.7966666666667,47.8633333333333,47.8633333333333,45.96,42.18,42.0833333333333,43.8233333333333,42.8033333333333,45.8566666666667,45.1266666666667,39.54,47.2933333333333,43.9566666666667,45.96,42.67,39.93,41.4933333333333,52.2133333333333,42.8033333333333,41.4633333333333,39.54,46.5,42.18,41.8766666666667,39.54,45.8566666666667,49.7966666666667,41.8766666666667,41.4633333333333,1982
"05-08 to 06-06",52.0433333333333,49.4933333333333,49.4366666666667,49.4366666666667,53.1966666666667,49.4933333333333,49.7733333333333,52.1566666666667,47.26,50.3666666666667,47.4166666666667,55.2233333333333,50.4566666666667,47.44,49.71,48.85,48.98,50.6666666666667,52.7266666666667,52.8466666666667,52.8466666666667,49.71,46.94,47.26,48.5633333333333,48.5466666666667,49.0266666666667,48.98,42.8633333333333,50.6666666666667,48.6666666666667,49.71,47.4966666666667,45.2966666666667,47.44,55.6833333333333,48.5466666666667,47.4166666666667,42.8633333333333,51.4633333333333,46.94,46.8833333333333,42.8633333333333,49.0266666666667,52.7266666666667,46.8833333333333,47.4166666666667,1983
"05-08 to 06-06",46.9966666666667,43.5433333333333,48.2,48.2,48.37,43.5433333333333,48.5633333333333,46.9533333333333,41.6766666666667,44.28,41.7,51.2466666666667,43.4266666666667,41.9833333333333,43.32,42.05,42.7233333333333,44.0466666666667,50.64,44.65,44.65,43.32,39.5033333333333,41.6766666666667,41.32,43.2166666666667,46.6766666666667,42.7233333333333,40.5233333333333,44.0466666666667,43.84,43.32,39.8666666666667,37.0166666666667,41.9833333333333,49.8166666666667,43.2166666666667,41.7,40.5233333333333,43.8466666666667,39.5033333333333,44.2966666666667,40.5233333333333,46.6766666666667,50.64,44.2966666666667,41.7,1984
"05-08 to 06-06",49.3033333333333,46.2233333333333,47.4566666666667,47.4566666666667,49.34,46.2233333333333,47.79,48.8366666666667,43.05,47.08,43.1833333333333,53.06,46.11,43.4966666666667,47.39,45.6966666666667,46.4766666666667,46.81,49.2766666666667,49.82,49.82,47.39,44.3666666666667,43.05,45.9233333333333,45.21,46.2633333333333,46.4766666666667,40.9233333333333,46.81,45.5633333333333,47.39,44.8966666666667,42.1566666666667,43.4966666666667,53.4766666666667,45.21,43.1833333333333,40.9233333333333,48.4333333333333,44.3666666666667,40.93,40.9233333333333,46.2633333333333,49.2766666666667,40.93,43.1833333333333,1985
"05-08 to 06-06",53.48,51.88,51.6233333333333,51.6233333333333,52.9366666666667,51.88,51.9866666666667,54.1133333333333,48.62,52.9666666666667,48.11,57.1266666666667,52.45,48.65,52.1533333333333,51.6033333333333,51.4766666666667,52.88,54.3233333333333,51.4566666666667,51.4566666666667,52.1533333333333,47.23,48.62,48.2166666666667,50.9733333333333,50.5033333333333,51.4766666666667,43.25,52.88,51.0366666666667,52.1533333333333,47.76,45.1866666666667,48.65,56.7133333333333,50.9733333333333,48.11,43.25,50.44,47.23,47.1466666666667,43.25,50.5033333333333,54.3233333333333,47.1466666666667,48.11,1986
"05-08 to 06-06",51.83,49.0366666666667,52.4433333333333,52.4433333333333,52.0833333333333,49.0366666666667,52.7566666666667,51.8666666666667,46.6166666666667,49.9133333333333,46.59,56.1266666666667,50.69,46.9766666666667,51.7966666666667,51.02,51.0366666666667,51.37,53.92,50.66,50.66,51.7966666666667,46.4666666666667,46.6166666666667,48.37,48.4233333333333,50.74,51.0366666666667,43.6466666666667,51.37,49.0166666666667,51.7966666666667,46.8133333333333,44.6733333333333,46.9766666666667,55.7933333333333,48.4233333333333,46.59,43.6466666666667,49.22,46.4666666666667,46.3433333333333,43.6466666666667,50.74,53.92,46.3433333333333,46.59,1987
"05-08 to 06-06",48.2366666666667,45.4766666666667,47.7833333333333,47.7833333333333,48.3733333333333,45.4766666666667,48.1566666666667,48.1166666666667,41.97,46.22,43.11,52.4466666666667,47.0766666666667,43.49,49.0133333333333,48.1166666666667,48.3266666666667,48.19,48.08,48.69,48.69,49.0133333333333,43.3233333333333,41.97,45.24,44.7833333333333,45.5833333333333,48.3266666666667,40,48.19,44.4533333333333,49.0133333333333,43.7333333333333,41.2466666666667,43.49,53.4433333333333,44.7833333333333,43.11,40,47.7933333333333,43.3233333333333,40.5166666666667,40,45.5833333333333,48.08,40.5166666666667,43.11,1988
"05-08 to 06-06",48.0133333333333,45.26,47.11,47.11,50.3233333333333,45.26,47.5566666666667,48.29,42.15,46.1433333333333,42.1466666666667,51.9833333333333,47.3166666666667,42.54,48.9366666666667,47.9533333333333,48.65,48.1666666666667,49.2133333333333,48.67,48.67,48.9366666666667,44.6733333333333,42.15,46.2733333333333,44.5833333333333,45.48,48.65,39.3433333333333,48.1666666666667,44.3133333333333,48.9366666666667,44.9533333333333,42.4733333333333,42.54,53.5533333333333,44.5833333333333,42.1466666666667,39.3433333333333,47.5433333333333,44.6733333333333,41.13,39.3433333333333,45.48,49.2133333333333,41.13,42.1466666666667,1989
"05-08 to 06-06",44.7266666666667,42.0366666666667,43.31,43.31,46.57,42.0366666666667,43.6833333333333,44.9333333333333,39.7433333333333,42.95,40.19,49.6433333333333,42.8766666666667,40.3633333333333,44.7,43.28,43.75,43.7,44.1666666666667,46.09,46.09,44.7,40.5366666666667,39.7433333333333,42.29,41.3566666666667,42.47,43.75,37.4466666666667,43.7,40.32,44.7,41.07,38.3566666666667,40.3633333333333,50.6333333333333,41.3566666666667,40.19,37.4466666666667,44.7066666666667,40.5366666666667,37.0233333333333,37.4466666666667,42.47,44.1666666666667,37.0233333333333,40.19,1990
