"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-06 to 06-04",48.2366666666667,45.0766666666667,46.6033333333333,46.6033333333333,49.1166666666667,45.0766666666667,47.0033333333333,48.1366666666667,43.5466666666667,45.8633333333333,42.81,52.0666666666667,45.7333333333333,43.07,46.73,45.6133333333333,46.11,46.7,50.6166666666667,48.41,48.41,46.73,43.2033333333333,43.5466666666667,44.8266666666667,44.42,46.8,46.11,40.6566666666667,46.7,45.4166666666667,46.73,43.72,40.9833333333333,43.07,52.5366666666667,44.42,42.81,40.6566666666667,47.1633333333333,43.2033333333333,42.7133333333333,40.6566666666667,46.8,50.6166666666667,42.7133333333333,42.81,1981
"05-06 to 06-04",47.33,44.0366666666667,45.96,45.96,50.0333333333333,44.0366666666667,46.3866666666667,47.2433333333333,42.49,44.8866666666667,42.0066666666667,50.93,47.0866666666667,42.0966666666667,46.2433333333333,45.5833333333333,45.4066666666667,47.7,50.53,48.06,48.06,46.2433333333333,42.34,42.49,44.0166666666667,43.3766666666667,46.4366666666667,45.4066666666667,40.1566666666667,47.7,44.34,46.2433333333333,42.8233333333333,40.1833333333333,42.0966666666667,52.4066666666667,43.3766666666667,42.0066666666667,40.1566666666667,46.72,42.34,42.99,40.1566666666667,46.4366666666667,50.53,42.99,42.0066666666667,1982
"05-06 to 06-04",51.18,48.59,48.6033333333333,48.6033333333333,52.5366666666667,48.59,48.94,51.2766666666667,46.8133333333333,49.4733333333333,46.55,54.62,49.99,46.5366666666667,49.1633333333333,48.29,48.4333333333333,50.2466666666667,51.6366666666667,52.43,52.43,49.1633333333333,46.34,46.8133333333333,47.99,47.6333333333333,47.9766666666667,48.4333333333333,41.9066666666667,50.2466666666667,48.11,49.1633333333333,46.89,44.72,46.5366666666667,55.3133333333333,47.6333333333333,46.55,41.9066666666667,51.04,46.34,45.5666666666667,41.9066666666667,47.9766666666667,51.6366666666667,45.5666666666667,46.55,1983
"05-06 to 06-04",46.8633333333333,43.46,47.6833333333333,47.6833333333333,48.06,43.46,48.0366666666667,46.8366666666667,41.4066666666667,44.2033333333333,41.34,50.6766666666667,43.0933333333333,41.71,42.9233333333333,41.71,42.36,43.7366666666667,50.2133333333333,44.38,44.38,42.9233333333333,39.0533333333333,41.4066666666667,40.8966666666667,43.0833333333333,46.1966666666667,42.36,40.07,43.7366666666667,43.45,42.9233333333333,39.41,36.6233333333333,41.71,49.4066666666667,43.0833333333333,41.34,40.07,43.4766666666667,39.0533333333333,44.0933333333333,40.07,46.1966666666667,50.2133333333333,44.0933333333333,41.34,1984
"05-06 to 06-04",48.7566666666667,45.6633333333333,46.9866666666667,46.9866666666667,48.75,45.6633333333333,47.3133333333333,48.3233333333333,42.66,46.5333333333333,42.55,52.5166666666667,45.5933333333333,42.8833333333333,46.9133333333333,45.2433333333333,46.01,46.3433333333333,48.8166666666667,49.52,49.52,46.9133333333333,43.97,42.66,45.52,44.66,45.85,46.01,40.59,46.3433333333333,45.1133333333333,46.9133333333333,44.51,41.7766666666667,42.8833333333333,52.9233333333333,44.66,42.55,40.59,48.0166666666667,43.97,40.64,40.59,45.85,48.8166666666667,40.64,42.55,1985
"05-06 to 06-04",52.22,50.6733333333333,49.84,49.84,51.9133333333333,50.6733333333333,50.2233333333333,52.93,47.2133333333333,51.7933333333333,46.6333333333333,55.82,51.1566666666667,47.18,50.87,50.4,50.1766666666667,51.5433333333333,52.8133333333333,50.8533333333333,50.8533333333333,50.87,46.0133333333333,47.2133333333333,47.0533333333333,49.6866666666667,48.9666666666667,50.1766666666667,41.9033333333333,51.5433333333333,49.4933333333333,50.87,46.5366666666667,44.0166666666667,47.18,55.4466666666667,49.6866666666667,46.6333333333333,41.9033333333333,49.8133333333333,46.0133333333333,45.64,41.9033333333333,48.9666666666667,52.8133333333333,45.64,46.6333333333333,1986
"05-06 to 06-04",52.3866666666667,49.54,52.5266666666667,52.5266666666667,52.79,49.54,52.84,52.37,47.05,50.3833333333333,46.7866666666667,56.1433333333333,51.0033333333333,47.21,52.2433333333333,51.4233333333333,51.5166666666667,51.7566666666667,54.19,50.82,50.82,52.2433333333333,46.9133333333333,47.05,48.7966666666667,48.9066666666667,50.89,51.5166666666667,43.7,51.7566666666667,49.36,52.2433333333333,47.29,45.1333333333333,47.21,55.9566666666667,48.9066666666667,46.7866666666667,43.7,49.3166666666667,46.9133333333333,46.77,43.7,50.89,54.19,46.77,46.7866666666667,1987
"05-06 to 06-04",47.9,45.1666666666667,47.3866666666667,47.3866666666667,48.1033333333333,45.1666666666667,47.78,47.8233333333333,41.82,45.9433333333333,42.8666666666667,52.2666666666667,46.93,43.25,48.79,47.88,48.0866666666667,48.1066666666667,47.8066666666667,48.6666666666667,48.6666666666667,48.79,43.24,41.82,45.2333333333333,44.48,45.3,48.0866666666667,39.7733333333333,48.1066666666667,44.2766666666667,48.79,43.6333333333333,41.2766666666667,43.25,53.3633333333333,44.48,42.8666666666667,39.7733333333333,47.8233333333333,43.24,40.3066666666667,39.7733333333333,45.3,47.8066666666667,40.3066666666667,42.8666666666667,1988
"05-06 to 06-04",47.8166666666667,45.0766666666667,47.0933333333333,47.0933333333333,50.0833333333333,45.0766666666667,47.5366666666667,48.15,41.7766666666667,45.99,42.0033333333333,51.9333333333333,46.8666666666667,42.3933333333333,48.44,47.4733333333333,48.1833333333333,47.7333333333333,49.2166666666667,48.0933333333333,48.0933333333333,48.44,44.1566666666667,41.7766666666667,45.7766666666667,44.4133333333333,45.4333333333333,48.1833333333333,39.3066666666667,47.7333333333333,44.3566666666667,48.44,44.4366666666667,42.0633333333333,42.3933333333333,53.2033333333333,44.4133333333333,42.0033333333333,39.3066666666667,46.9266666666667,44.1566666666667,41.2666666666667,39.3066666666667,45.4333333333333,49.2166666666667,41.2666666666667,42.0033333333333,1989
"05-06 to 06-04",44.7566666666667,42.0866666666667,43.5566666666667,43.5566666666667,46.3966666666667,42.0866666666667,43.94,44.9833333333333,39.6466666666667,42.9966666666667,40.2666666666667,49.6266666666667,42.91,40.45,44.74,43.3266666666667,43.7933333333333,43.7433333333333,44.2066666666667,46.12,46.12,44.74,40.5566666666667,39.6466666666667,42.3366666666667,41.41,42.66,43.7933333333333,37.51,43.7433333333333,40.2933333333333,44.74,41.0866666666667,38.3666666666667,40.45,50.5833333333333,41.41,40.2666666666667,37.51,44.7733333333333,40.5566666666667,37.21,37.51,42.66,44.2066666666667,37.21,40.2666666666667,1990
