"dYear","#timestep","10ABAM_OR","11ABAM_OR","1ABAM_OR","22ABAM_WA","28ABAM_WA","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","2ABCO_OR","3ABCO_OR","12ABGR_OR","39ABGR_WA","40ABGR_WA","23ABLA_WA","4ABLA_OR","5ABMA_OR","6ABMA_OR","13ABMAS_OR","43ABMAS_WA","14ABPR_OR","15ABPR_OR","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","50ABPR_WA","21PIEN_WA","7PILA_OR","16PIMO3_OR","27PIMO3_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","17TSME_OR","18TSME_OR","19TSME_OR","25TSME_WA","26TSME_WA","58TSME_WA","59TSME_WA","60TSME_WA","8TSME_OR","9TSME_OR"
"1982 - 1981","05-18 to 06-16",0.860707976425053,1.08328706767496,0.920044414629321,7.61408635877998,4.93654980261177,5.49222432766978,5.49222432766978,1.57354861530962,3.32011692273653,0.996672216054526,3.30906829094396,0.486752255959972,0.485132449617162,0.575029846064156,1,1.18136041286564,0.826959133943364,0.826959133943364,0.910889819745618,0.485132449617162,0.575029846064156,0.537944437594672,2.78245417028118,1.08328706767496,4.93654980261177,0.704688089718717,1.57354861530962,3.50199684634423,3.57274187540984,2.63794445935417,0.266246333396699,0.486752255959972,0.575029846064156,1.18136041286564,1,0.920044414629321,0.537944437594672,0.926198535001744,0.996672216054526,1.12374478565811,1.57354861530962,2.2933187402642,4.00148949944434,3.32011692273653,0.537944437594672,0.910889819745618,0.920044414629321
"1983 - 1982","05-18 to 06-16",636.934399445324,995.587816757941,1455.83272187362,141.174963921477,97.5143942070538,121.916128052362,121.916128052362,93.3790173789977,149.904736149047,386.320241489239,186.171197427483,94.3174921058119,96.2228318343119,134.289779684936,817.839957650538,108.490939943239,1207.93390991963,1207.93390991963,1046.63269566174,96.2228318343119,134.289779684936,115.199645000789,94.3174921058119,995.587816757941,97.5143942070538,310.029255828519,93.3790173789977,152.933012695614,310.029255828519,85.9128433831212,378.670588179299,94.3174921058119,128.166901603527,108.490939943239,817.839957650538,1455.83272187362,115.199645000789,754.961433635362,386.320241489239,1060.68124715443,93.3790173789977,92.1422274032096,142.593795896989,149.904736149047,115.199645000789,1046.63269566174,1455.83272187362
"1984 - 1983","05-18 to 06-16",0.000248516827107953,0.00012340980408668,0.0000679548756350086,0.000107645550646953,0.000151236357016328,0.000176886902242567,0.000176886902242567,0.000239569578734903,0.0000957918132486912,0.000136388926482012,0.000129305422807422,0.00331267254489989,0.00378516171919239,0.00595613598195813,0.000192259090354712,0.000259522626451858,0.000105514025931518,0.000105514025931518,0.000625683023921404,0.00378516171919239,0.00595613598195813,0.00240549397861951,0.000942790308287973,0.00012340980408668,0.000151236357016328,0.000217495296418089,0.000239569578734903,0.0000858135761901284,0.0000436197730540527,0.000314875469150927,0.00045737817173506,0.00331267254489989,0.00601599614375282,0.000259522626451858,0.000192259090354712,0.0000679548756350086,0.00240549397861951,0.000191619293640457,0.000136388926482012,0.000102054864707641,0.000239569578734903,0.000157934000062051,0.000265649354931917,0.0000957918132486912,0.00240549397861951,0.000625683023921404,0.0000679548756350086
"1985 - 1984","05-18 to 06-16",464.053570859273,1046.63269566174,470.282384952905,102.514064110494,126.891619624718,111.794980957389,111.794980957389,258.958202059567,281.46271847528,120.703042309583,190.56626845863,21.1153444225407,21.1153444225406,23.1038668587222,544.571910125928,238.253047427357,589.92770765847,589.92770765847,9.20733086588231,21.1153444225406,23.1038668587222,45.7564759870402,42.6630554309909,1046.63269566174,126.891619624718,197.025533759893,258.958202059567,292.94942992255,342.635317294315,182.484760726348,247.976338746563,21.1153444225407,21.758402396197,238.253047427357,544.571910125928,470.282384952905,45.7564759870402,274.056237953577,120.703042309583,1085.72147618592,258.958202059567,167.894084861246,81.7228245685466,281.46271847528,45.7564759870402,9.20733086588231,470.282384952905
"1986 - 1985","05-18 to 06-16",181.87749086931,481.384663474642,225.127445584552,3294.46807528385,2275.60220078733,74.4404889403456,74.4404889403456,859.7715089394,317.34832891785,1436.55045303661,174.16445560511,153.443639977266,193.124166799003,258.096445112202,563.030236835953,1085.72147618592,238.253047427355,238.253047427355,280.526071359487,193.124166799003,258.096445112202,27.9383417032365,94.0036238698042,481.384663474642,2275.60220078733,1680.19756998884,859.7715089394,327.013024375971,395.440368155325,177.682810993364,201.676850546754,153.443639977266,239.04854935208,1085.72147618592,563.030236835953,225.127445584552,27.9383417032365,494.39427843577,1436.55045303661,654.147808847424,859.7715089394,2557.19610736687,70.8099834542764,317.34832891785,27.9383417032365,280.526071359487,225.127445584552
"1987 - 1986","05-18 to 06-16",0.000573740512121687,0.000155842189786088,0.00123502178835308,0.00108085811760331,0.00120252311546002,0.00909527710169579,0.00909527710169579,0.00290884262581257,0.0017351408858402,0.000376974378888616,0.00426775792110818,0.00441241406029259,0.0102891363190594,0.0085942090684602,0.000220414652830147,0.00216211868213623,0.000939652905836097,0.000939652905836097,0.00264963513509479,0.0102891363190594,0.0085942090684602,0.0225204085700432,0.0017999435062306,0.000155842189786088,0.00120252311546002,0.00028586239479741,0.00290884262581257,0.0014934496006639,0.00193045413622771,0.00331267254489989,0.00171787594555747,0.00441241406029259,0.00927901388706474,0.00216211868213623,0.000220414652830147,0.00123502178835308,0.0225204085700432,0.000397625480289524,0.000376974378888616,0.000125483870027064,0.00290884262581257,0.00250366405020211,0.00924813533362154,0.0017351408858402,0.0225204085700432,0.00264963513509479,0.00123502178835308
"1988 - 1987","05-18 to 06-16",0.0489641605092595,0.0514746067017007,0.0330412003758871,0.0288205482118788,0.0422845573804687,0.0757740040228456,0.0757740040228456,0.120031628511457,0.058037456992454,0.0127358639362665,0.0464211548574313,0.00547990964297331,0.00509243079269919,0.0247235264703393,0.045350533731266,0.14180061421523,0.0341611356132524,0.0341611356132524,0.00514361057303037,0.00509243079269919,0.0247235264703393,0.014747721736529,0.0986017107945398,0.0514746067017007,0.0422845573804687,0.0190631142916116,0.120031628511457,0.0656555374762108,0.0339341521613492,0.0723191246607632,0.0308074110327512,0.00547990964297331,0.0279687722866371,0.14180061421523,0.045350533731266,0.0330412003758871,0.014747721736529,0.0497870683678639,0.0127358639362665,0.0504553411979939,0.120031628511457,0.0995926744628096,0.0947354824137456,0.058037456992454,0.014747721736529,0.00514361057303037,0.0330412003758871
"1989 - 1988","05-18 to 06-16",6.66364523009311,8.6422819857746,7.21864070133378,10.9499329541308,9.84207602209521,10.1756743060733,10.1756743060733,8.61352233853008,55.3310001775419,31.3955658089468,57.2064507093792,34.1239676147544,13.735723585078,6.46670475069567,10.5909514524338,10.8771761931093,7.76790110630675,7.76790110630675,33.6720011852004,13.735723585078,6.46670475069567,6.46670475069563,14.5365572565675,8.6422819857746,9.84207602209521,7.19461862469974,8.61352233853008,40.4473043600672,71.0464105587178,14.1069370628081,15.4354477559725,34.1239676147544,6.46670475069567,10.8771761931093,10.5909514524338,7.21864070133378,6.46670475069563,11.2458593148819,31.3955658089468,9.33091735645899,8.61352233853008,8.13899466343661,9.71171931770126,55.3310001775419,6.46670475069563,33.6720011852004,7.21864070133378
"1990 - 1989","05-18 to 06-16",0.0152475974388552,0.0121147285226142,0.0248060757309068,0.00570354899800742,0.00570354899800742,0.0175974724156234,0.0175974724156234,0.00591656047368184,0.00336834641415097,0.0170773885074848,0.00321476827530686,0.00139248317800002,0.0105672043838526,0.00468526250770925,0.00975475910234288,0.00322550204924245,0.021138343362718,0.021138343362718,0.00264963513509479,0.0105672043838526,0.00468526250770925,0.0437177972527511,0.0178336765762587,0.0121147285226142,0.00570354899800742,0.00762237966023719,0.00591656047368184,0.00474815099941147,0.00281347942145428,0.0279687722866371,0.0253916897590051,0.00139248317800002,0.00408677143846407,0.00322550204924245,0.00975475910234288,0.0248060757309068,0.0437177972527511,0.0087970984511055,0.0170773885074848,0.0117959385197516,0.00591656047368184,0.00336834641415097,0.0145523905484162,0.00336834641415097,0.0437177972527511,0.00264963513509479,0.0248060757309068
"1991 - 1990","05-18 to 06-16",1.36342511413218,1.83430684072003,4.29163022535692,1.07250818125422,0.898825231471607,0.857843726239365,0.857843726239365,0.30320888142827,2.37105103928825,0.516851334491697,1.58407398499448,8.75828404074085,4.46677497740119,8.96504685368892,2.45960311115696,0.486752255959969,3.08535482412288,3.08535482412288,9.94099053057234,4.46677497740119,8.96504685368892,2.39488049839819,1.64872127070013,1.83430684072003,0.898825231471607,1.03389511351358,0.30320888142827,2.03399125864675,1.99371553324308,0.973685749353141,0.690734330637356,8.75828404074085,10.6617936738095,0.486752255959969,2.45960311115696,4.29163022535692,2.39488049839819,2.08200908407846,0.516851334491697,1.92193661883829,0.30320888142827,0.559898366565403,0.778800783071405,2.37105103928825,2.39488049839819,9.94099053057234,4.29163022535692
