"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-16 to 06-14",49.4733333333333,46.1566666666667,48.4733333333333,48.4733333333333,50.4166666666667,46.1566666666667,48.88,49.3133333333333,44.9566666666667,46.94,44.06,54.2533333333333,46.71,44.15,48.02,46.8633333333333,47.41,47.75,52.4666666666667,48.8233333333333,48.8233333333333,48.02,44.1933333333333,44.9566666666667,45.5266666666667,45.53,48.68,47.41,42.3,47.75,47.05,48.02,44.7,41.76,44.15,53.47,45.53,44.06,42.3,47.6133333333333,44.1933333333333,43.8233333333333,42.3,48.68,52.4666666666667,43.8233333333333,44.06,1981
"05-16 to 06-14",49.21,45.96,47.9566666666667,47.9566666666667,51.4866666666667,45.96,48.3666666666667,49.1766666666667,44.67,46.8166666666667,43.8566666666667,53.1933333333333,49.1166666666667,43.79,48.43,47.7233333333333,47.4866666666667,49.6633333333333,51.9,50.1633333333333,50.1633333333333,48.43,45.54,44.67,46.8733333333333,45.2733333333333,47.9666666666667,47.4866666666667,41.79,49.6633333333333,46.6833333333333,48.43,46.11,43.11,43.79,54.5266666666667,45.2733333333333,43.8566666666667,41.79,48.9,45.54,44.0833333333333,41.79,47.9666666666667,51.9,44.0833333333333,43.8566666666667,1982
"05-16 to 06-14",55.7266666666667,53.14,52.7633333333333,52.7633333333333,56.0733333333333,53.14,53.12,55.8433333333333,50.8433333333333,54.0233333333333,51.1533333333333,58.7666666666667,53.6633333333333,51.04,52.7166666666667,51.95,52,53.8533333333333,56.4066666666667,55.0033333333333,55.0033333333333,52.7166666666667,49.8933333333333,50.8433333333333,51.41,52.22,52.5166666666667,52,46.46,53.8533333333333,52.28,52.7166666666667,50.4466666666667,48.3166666666667,51.04,58.46,52.22,51.1533333333333,46.46,53.6033333333333,49.8933333333333,50.99,46.46,52.5166666666667,56.4066666666667,50.99,51.1533333333333,1983
"05-16 to 06-14",47.2533333333333,43.9,47.31,47.31,48.82,43.9,47.6833333333333,47.1166666666667,41.6933333333333,44.61,41.4266666666667,50.9733333333333,44.2066666666667,41.6766666666667,44.1266666666667,42.94,43.47,44.7766666666667,50.3233333333333,46.0533333333333,46.0533333333333,44.1266666666667,40.7066666666667,41.6933333333333,42.55,43.4333333333333,46.4866666666667,43.47,40.0933333333333,44.7766666666667,43.7533333333333,44.1266666666667,41.1733333333333,38.2266666666667,41.6766666666667,50.37,43.4333333333333,41.4266666666667,40.0933333333333,45.1733333333333,40.7066666666667,43.2133333333333,40.0933333333333,46.4866666666667,50.3233333333333,43.2133333333333,41.4266666666667,1984
"05-16 to 06-14",53.9233333333333,51.3733333333333,50.7433333333333,50.7433333333333,53.2266666666667,51.3733333333333,51.0666666666667,53.2766666666667,46.9633333333333,52.1066666666667,47.8833333333333,57.03,49.8666666666667,48.3333333333333,50.6833333333333,49.1433333333333,49.8533333333333,50.57,53.79,52.4033333333333,52.4033333333333,50.6833333333333,47.7833333333333,46.9633333333333,49.1533333333333,50.2233333333333,50,49.8533333333333,44.53,50.57,49.51,50.6833333333333,48.33,45.5066666666667,48.3333333333333,56.5466666666667,50.2233333333333,47.8833333333333,44.53,50.9866666666667,47.7833333333333,45.7166666666667,44.53,50,53.79,45.7166666666667,47.8833333333333,1985
"05-16 to 06-14",59.2933333333333,57.8366666666667,56.5533333333333,56.5533333333333,57.71,57.8366666666667,56.8,59.69,54.1333333333333,58.89,53.5033333333333,62.1633333333333,57.5166666666667,54.0566666666667,57,56.5166666666667,56.4766666666667,57.9333333333333,59.1766666666667,55.74,55.74,57,52.6066666666667,54.1333333333333,53.4366666666667,56.83,55.5366666666667,56.4766666666667,47.9,57.9333333333333,56.8233333333333,57,53.1566666666667,50.6166666666667,54.0566666666667,61.0033333333333,56.83,53.5033333333333,47.9,54.4233333333333,52.6066666666667,51.9266666666667,47.9,55.5366666666667,59.1766666666667,51.9266666666667,53.5033333333333,1986
"05-16 to 06-14",51.4833333333333,48.6933333333333,52.1366666666667,52.1366666666667,51.29,48.6933333333333,52.46,51.5266666666667,46.1166666666667,49.5366666666667,46.7866666666667,55.9533333333333,50.4633333333333,47.04,51.1133333333333,50.4766666666667,50.32,50.9833333333333,53.6633333333333,50.6533333333333,50.6533333333333,51.1133333333333,46.1,46.1166666666667,47.86,48.1266666666667,51.0433333333333,50.32,44.2166666666667,50.9833333333333,48.5266666666667,51.1133333333333,46.4633333333333,44.1833333333333,47.04,55.35,48.1266666666667,46.7866666666667,44.2166666666667,49.44,46.1,46.1,44.2166666666667,51.0433333333333,53.6633333333333,46.1,46.7866666666667,1987
"05-16 to 06-14",47.71,44.94,47.5433333333333,47.5433333333333,48.3233333333333,44.94,47.9666666666667,47.6966666666667,41.26,45.75,42.4733333333333,51.76,46.3933333333333,42.7766666666667,48.2833333333333,47.41,47.6166666666667,47.3166666666667,47.55,47.77,47.77,48.2833333333333,42.6533333333333,41.26,44.24,44.21,45.0133333333333,47.6166666666667,39.42,47.3166666666667,43.9233333333333,48.2833333333333,43.1433333333333,40.22,42.7766666666667,52.31,44.21,42.4733333333333,39.42,46.77,42.6533333333333,39.71,39.42,45.0133333333333,47.55,39.71,42.4733333333333,1988
"05-16 to 06-14",50.98,48.4333333333333,50.26,50.26,52.2033333333333,48.4333333333333,50.6966666666667,51.4533333333333,45.6933333333333,49.28,45.7766666666667,55.4366666666667,49.95,46.1133333333333,51.5933333333333,50.65,51.16,50.7566666666667,52.5033333333333,51.0133333333333,51.0133333333333,51.5933333333333,47.7933333333333,45.6933333333333,49.2633333333333,47.9066666666667,48.6666666666667,51.16,42.1766666666667,50.7566666666667,47.2466666666667,51.5933333333333,47.98,45.61,46.1133333333333,56.0233333333333,47.9066666666667,45.7766666666667,42.1766666666667,49.8866666666667,47.7933333333333,44.6766666666667,42.1766666666667,48.6666666666667,52.5033333333333,44.6766666666667,45.7766666666667,1989
"05-16 to 06-14",46.26,43.56,44.95,44.95,47.3366666666667,43.56,45.27,46.3166666666667,41.07,44.4366666666667,41.85,51.5366666666667,44.0366666666667,42.0266666666667,45.8566666666667,44.3733333333333,44.8033333333333,44.7766666666667,45.4633333333333,46.37,46.37,45.8566666666667,41.4066666666667,41.07,42.89,42.85,43.9733333333333,44.8033333333333,38.8366666666667,44.7766666666667,41.7566666666667,45.8566666666667,41.8866666666667,39.06,42.0266666666667,51.68,42.85,41.85,38.8366666666667,45.0733333333333,41.4066666666667,38.28,38.8366666666667,43.9733333333333,45.4633333333333,38.28,41.85,1990
