"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-29 to 06-27",51.8366666666667,48.4,51.78,51.78,52.4633333333333,48.4,52.1766666666667,51.71,46.6866666666667,49.2133333333333,46.6,56.5433333333333,48.1166666666667,46.53,49.3033333333333,48.1733333333333,48.69,49.2,56.84,48.29,48.29,49.3033333333333,45.0666666666667,46.6866666666667,46.0333333333333,47.83,52.99,48.69,46.4833333333333,49.2,49.0333333333333,49.3033333333333,45.55,42.3233333333333,46.53,54.3433333333333,47.83,46.6,46.4833333333333,47.2433333333333,45.0666666666667,49.7633333333333,46.4833333333333,52.99,56.84,49.7633333333333,46.6,1981
"05-29 to 06-27",55.8366666666667,53.0933333333333,53.2466666666667,53.2466666666667,56.36,53.0933333333333,53.6033333333333,55.56,50.9366666666667,53.8366666666667,50.7166666666667,59.2733333333333,54.6866666666667,50.5066666666667,54.14,53.3466666666667,53.1633333333333,54.9733333333333,56.7233333333333,56.4166666666667,56.4166666666667,54.14,52.67,50.9366666666667,53.67,52.32,52.5866666666667,53.1633333333333,46.3,54.9733333333333,52.8466666666667,54.14,53.39,50.0366666666667,50.5066666666667,60.0566666666667,52.32,50.7166666666667,46.3,54.87,52.67,47.7333333333333,46.3,52.5866666666667,56.7233333333333,47.7333333333333,50.7166666666667,1982
"05-29 to 06-27",52.5866666666667,49.27,50.8366666666667,50.8366666666667,52.7833333333333,49.27,51.25,52.4333333333333,48.9366666666667,50.18,48.05,57.3133333333333,50.77,47.1566666666667,51.3066666666667,50.2866666666667,50.5133333333333,51.58,54.4066666666667,53.18,53.18,51.3066666666667,48.2633333333333,48.9366666666667,49.91,48.5033333333333,50.8066666666667,50.5133333333333,44.8,51.58,50.6566666666667,51.3066666666667,48.83,46.1066666666667,47.1566666666667,56.8966666666667,48.5033333333333,48.05,44.8,52.34,48.2633333333333,46.7766666666667,44.8,50.8066666666667,54.4066666666667,46.7766666666667,48.05,1983
"05-29 to 06-27",51.87,48.83,50.8433333333333,50.8433333333333,52.49,48.83,51.1833333333333,51.64,45.5033333333333,49.44,45.4566666666667,54.5266666666667,49.1366666666667,45.5933333333333,48.8966666666667,47.92,48.0533333333333,49.53,53.8833333333333,50.88,50.88,48.8966666666667,45.81,45.5033333333333,47.41,48.1466666666667,50.38,48.0533333333333,43.6233333333333,49.53,47.45,48.8966666666667,46.35,43.5233333333333,45.5933333333333,54.6266666666667,48.1466666666667,45.4566666666667,43.6233333333333,49.7166666666667,45.81,46.1866666666667,43.6233333333333,50.38,53.8833333333333,46.1866666666667,45.4566666666667,1984
"05-29 to 06-27",57.4566666666667,55.7,53.95,53.95,55.83,55.7,54.31,56.7433333333333,50.31,56.37,52.1466666666667,58.2633333333333,52.0633333333333,53.04,51.9666666666667,50.9766666666667,51.39,52.85,57.6566666666667,52.1666666666667,52.1666666666667,51.9666666666667,48.3733333333333,50.31,49.77,54.6466666666667,53.8433333333333,51.39,48.05,52.85,52.0666666666667,51.9666666666667,48.8733333333333,45.94,53.04,57.2066666666667,54.6466666666667,52.1466666666667,48.05,51.0066666666667,48.3733333333333,50.9566666666667,48.05,53.8433333333333,57.6566666666667,50.9566666666667,52.1466666666667,1985
"05-29 to 06-27",60.8466666666667,59.5666666666667,59.5533333333333,59.5533333333333,59.6066666666667,59.5666666666667,59.7733333333333,61.3533333333333,56.5366666666667,60.6033333333333,55.97,64.31,58.98,56.3433333333333,58.0933333333333,57.43,57.6633333333333,59.2866666666667,62.13,56.6733333333333,56.6733333333333,58.0933333333333,54.7133333333333,56.5366666666667,55.37,58.6066666666667,58.5933333333333,57.6633333333333,50.7566666666667,59.2866666666667,59.1966666666667,58.0933333333333,55.3233333333333,52.3933333333333,56.3433333333333,62.27,58.6066666666667,55.97,50.7566666666667,55.3,54.7133333333333,54.74,50.7566666666667,58.5933333333333,62.13,54.74,55.97,1986
"05-29 to 06-27",57.0533333333333,53.8333333333333,56.2533333333333,56.2533333333333,55.4366666666667,53.8333333333333,56.5833333333333,56.6966666666667,51.2166666666667,54.5933333333333,51.21,60.48,54.8166666666667,51.4433333333333,54.2733333333333,53.7633333333333,53.4333333333333,55.2833333333333,59.4666666666667,53.39,53.39,54.2733333333333,49.8933333333333,51.2166666666667,51.3866666666667,53.1833333333333,56.49,53.4333333333333,49.23,55.2833333333333,53.5133333333333,54.2733333333333,50.2633333333333,47.8666666666667,51.4433333333333,58.7633333333333,53.1833333333333,51.21,49.23,52.4166666666667,49.8933333333333,51.5666666666667,49.23,56.49,59.4666666666667,51.5666666666667,51.21,1987
"05-29 to 06-27",52.7566666666667,50.1733333333333,53.36,53.36,52.1566666666667,50.1733333333333,53.85,52.9133333333333,46.4933333333333,51.02,48.41,57.2033333333333,50.9166666666667,48.5133333333333,53.2,52.4,52.4933333333333,51.3266666666667,52.9733333333333,51.3,51.3,53.2,46.94,46.4933333333333,48.11,49.5566666666667,50.2733333333333,52.4933333333333,44.54,51.3266666666667,49.84,53.2,47.43,44.6333333333333,48.5133333333333,56.25,49.5566666666667,48.41,44.54,50.2266666666667,46.94,45.1066666666667,44.54,50.2733333333333,52.9733333333333,45.1066666666667,48.41,1988
"05-29 to 06-27",55.9466666666667,53.34,54.8833333333333,54.8833333333333,56.4733333333333,53.34,55.3266666666667,56.4033333333333,50.7,54.22,50.6833333333333,59.75,54.4633333333333,51.0233333333333,55.8566666666667,55.0166666666667,55.31,55.2366666666667,57.3366666666667,54.8133333333333,54.8133333333333,55.8566666666667,52.0566666666667,50.7,53.5333333333333,52.8866666666667,53.7566666666667,55.31,46.7566666666667,55.2366666666667,51.1766666666667,55.8566666666667,52.33,49.7566666666667,51.0233333333333,59.46,52.8866666666667,50.6833333333333,46.7566666666667,53.7,52.0566666666667,49.6633333333333,46.7566666666667,53.7566666666667,57.3366666666667,49.6633333333333,50.6833333333333,1989
"05-29 to 06-27",52.2666666666667,49.5266666666667,51.08,51.08,52.57,49.5266666666667,51.4066666666667,52.4966666666667,46.8933333333333,50.47,47.5566666666667,57.2066666666667,49.8966666666667,47.6366666666667,51.7733333333333,50.39,50.88,50.5033333333333,52.87,50.4766666666667,50.4766666666667,51.7733333333333,47.34,46.8933333333333,48.44,48.8733333333333,50.6766666666667,50.88,44.9433333333333,50.5033333333333,48.1866666666667,51.7733333333333,47.8333333333333,44.71,47.6366666666667,56.66,48.8733333333333,47.5566666666667,44.9433333333333,49.36,47.34,45.66,44.9433333333333,50.6766666666667,52.87,45.66,47.5566666666667,1990
"05-29 to 06-27",49.2266666666667,46.5533333333333,48.8166666666667,48.8166666666667,49.9566666666667,46.5533333333333,49.35,49.43,43.0533333333333,47.4433333333333,45.28,53.15,46.67,45.1633333333333,46.95,46.1366666666667,46.3966666666667,47.2166666666667,50.18,48.61,48.61,46.95,44.5866666666667,43.0533333333333,45.75,45.99,47.8433333333333,46.3966666666667,41.6333333333333,47.2166666666667,45.18,46.95,45.18,41.9733333333333,45.1633333333333,53.77,45.99,45.28,41.6333333333333,47.1433333333333,44.5866666666667,42.5733333333333,41.6333333333333,47.8433333333333,50.18,42.5733333333333,45.28,1991
