"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-30 to 06-28",51.6066666666667,48.2433333333333,51.7066666666667,51.7066666666667,52.1766666666667,48.2433333333333,52.1,51.49,46.36,49.0433333333333,46.48,56.27,47.7166666666667,46.3766666666667,49.04,47.91,48.4433333333333,48.84,56.6933333333333,48.0033333333333,48.0033333333333,49.04,44.71,46.36,45.6766666666667,47.67,52.9766666666667,48.4433333333333,46.4833333333333,48.84,48.72,49.04,45.19,41.9166666666667,46.3766666666667,54.0733333333333,47.67,46.48,46.4833333333333,46.8966666666667,44.71,49.7033333333333,46.4833333333333,52.9766666666667,56.6933333333333,49.7033333333333,46.48,1981
"05-30 to 06-28",55.97,53.23,53.7266666666667,53.7266666666667,56.4533333333333,53.23,54.0766666666667,55.69,51.2366666666667,53.9666666666667,50.9533333333333,59.66,54.86,50.67,54.4333333333333,53.6133333333333,53.47,55.1566666666667,56.9966666666667,56.4766666666667,56.4766666666667,54.4333333333333,52.9033333333333,51.2366666666667,53.86,52.47,52.9166666666667,53.47,46.6,55.1566666666667,53.2433333333333,54.4333333333333,53.6133333333333,50.2433333333333,50.67,60.29,52.47,50.9533333333333,46.6,54.9933333333333,52.9033333333333,47.9566666666667,46.6,52.9166666666667,56.9966666666667,47.9566666666667,50.9533333333333,1982
"05-30 to 06-28",52.2033333333333,48.8333333333333,50.3133333333333,50.3133333333333,52.32,48.8333333333333,50.7433333333333,52.05,48.46,49.75,47.6166666666667,56.94,50.0766666666667,46.7266666666667,50.8333333333333,49.7333333333333,50.0666666666667,50.9433333333333,54.02,52.4533333333333,52.4533333333333,50.8333333333333,47.6433333333333,48.46,49.2866666666667,48.0633333333333,50.4333333333333,50.0666666666667,44.32,50.9433333333333,50.2,50.8333333333333,48.22,45.4133333333333,46.7266666666667,56.37,48.0633333333333,47.6166666666667,44.32,51.69,47.6433333333333,46.2,44.32,50.4333333333333,54.02,46.2,47.6166666666667,1983
"05-30 to 06-28",51.7133333333333,48.6533333333333,50.86,50.86,52.38,48.6533333333333,51.2,51.48,45.4466666666667,49.2533333333333,45.5133333333333,54.7133333333333,49.0333333333333,45.53,48.9066666666667,47.8733333333333,48.0533333333333,49.4266666666667,53.8433333333333,50.75,50.75,48.9066666666667,45.95,45.4466666666667,47.5466666666667,47.98,50.4466666666667,48.0533333333333,43.6,49.4266666666667,47.42,48.9066666666667,46.4833333333333,43.68,45.53,54.7,47.98,45.5133333333333,43.6,49.71,45.95,46.0766666666667,43.6,50.4466666666667,53.8433333333333,46.0766666666667,45.5133333333333,1984
"05-30 to 06-28",57.8966666666667,56.1933333333333,54.5333333333333,54.5333333333333,56.09,56.1933333333333,54.8966666666667,57.1766666666667,50.4866666666667,56.8666666666667,52.6266666666667,58.7366666666667,52.1933333333333,53.4966666666667,52.15,51.14,51.5833333333333,52.9833333333333,58.3866666666667,52.3266666666667,52.3266666666667,52.15,48.4833333333333,50.4866666666667,49.87,55.12,54.5,51.5833333333333,48.6233333333333,52.9833333333333,52.3166666666667,52.15,48.9666666666667,46.1266666666667,53.4966666666667,57.2833333333333,55.12,52.6266666666667,48.6233333333333,51.14,48.4833333333333,51.86,48.6233333333333,54.5,58.3866666666667,51.86,52.6266666666667,1985
"05-30 to 06-28",60.87,59.41,59.63,59.63,59.59,59.41,59.8466666666667,61.2433333333333,56.7266666666667,60.42,56.1166666666667,64.41,59.1866666666667,56.4466666666667,58.2533333333333,57.6233333333333,57.8433333333333,59.4733333333333,62.2066666666667,56.6533333333333,56.6533333333333,58.2533333333333,54.9033333333333,56.7266666666667,55.5466666666667,58.5066666666667,58.75,57.8433333333333,50.9666666666667,59.4733333333333,59.37,58.2533333333333,55.53,52.4966666666667,56.4466666666667,62.3166666666667,58.5066666666667,56.1166666666667,50.9666666666667,55.3233333333333,54.9033333333333,54.7133333333333,50.9666666666667,58.75,62.2066666666667,54.7133333333333,56.1166666666667,1986
"05-30 to 06-28",57.7833333333333,54.5266666666667,56.9533333333333,56.9533333333333,56.1633333333333,54.5266666666667,57.2766666666667,57.4133333333333,51.98,55.29,51.98,61.0933333333333,55.5333333333333,52.1966666666667,54.8766666666667,54.42,54.0733333333333,55.9933333333333,60.2266666666667,54.0433333333333,54.0433333333333,54.8766666666667,50.6,51.98,52.08,53.8866666666667,57.2133333333333,54.0733333333333,49.88,55.9933333333333,54.2333333333333,54.8766666666667,50.9833333333333,48.61,52.1966666666667,59.31,53.8866666666667,51.98,49.88,53.0233333333333,50.6,52.2966666666667,49.88,57.2133333333333,60.2266666666667,52.2966666666667,51.98,1987
"05-30 to 06-28",53.1033333333333,50.4933333333333,53.8966666666667,53.8966666666667,52.4066666666667,50.4933333333333,54.3933333333333,53.22,46.8266666666667,51.3166666666667,48.8133333333333,57.7633333333333,51.1833333333333,48.89,53.5466666666667,52.7533333333333,52.83,51.5733333333333,53.44,51.47,51.47,53.5466666666667,47.2233333333333,46.8266666666667,48.3666666666667,49.89,50.7466666666667,52.83,45.0233333333333,51.5733333333333,50.2166666666667,53.5466666666667,47.71,44.9166666666667,48.89,56.4966666666667,49.89,48.8133333333333,45.0233333333333,50.4,47.2233333333333,45.6133333333333,45.0233333333333,50.7466666666667,53.44,45.6133333333333,48.8133333333333,1988
"05-30 to 06-28",56.2533333333333,53.6733333333333,55.4133333333333,55.4133333333333,56.6666666666667,53.6733333333333,55.8666666666667,56.6966666666667,51.0566666666667,54.5366666666667,51.0633333333333,60.1966666666667,54.67,51.3966666666667,56.0566666666667,55.2133333333333,55.4933333333333,55.44,57.8733333333333,54.98,54.98,56.0566666666667,52.3,51.0566666666667,53.8266666666667,53.25,54.2733333333333,55.4933333333333,47.1766666666667,55.44,51.51,56.0566666666667,52.5833333333333,49.9933333333333,51.3966666666667,59.7066666666667,53.25,51.0633333333333,47.1766666666667,53.8833333333333,52.3,50.26,47.1766666666667,54.2733333333333,57.8733333333333,50.26,51.0633333333333,1989
"05-30 to 06-28",52.62,49.8266666666667,51.3866666666667,51.3866666666667,52.75,49.8266666666667,51.7366666666667,52.8266666666667,47.2033333333333,50.7733333333333,47.7666666666667,57.49,50.1133333333333,47.84,52.03,50.63,51.14,50.75,53.3066666666667,50.4733333333333,50.4733333333333,52.03,47.5233333333333,47.2033333333333,48.6133333333333,49.16,51.0166666666667,51.14,45.23,50.75,48.4766666666667,52.03,48.0266666666667,44.8433333333333,47.84,56.7833333333333,49.16,47.7666666666667,45.23,49.37,47.5233333333333,46.1066666666667,45.23,51.0166666666667,53.3066666666667,46.1066666666667,47.7666666666667,1990
