"05-21 to 06-19","06-20 to 07-19","07-20 to 08-18","08-19 to 09-17","09-18 to NA","sites"
-0.177231126642838,0.611355638082912,0.264033037323437,-0.00911394742603192,-0.0745098238912345,"10ABAM_OR"
-0.0644876868678796,0.644084742357924,0.663490881428792,-0.0702748549768788,-0.0568641441674592,"11ABAM_OR"
-0.0861794613302602,0.771612205287182,0.309780957350761,-0.106033167688368,-0.0738461147751189,"1ABAM_OR"
-0.111749588121496,0.813698655771313,0.512504299539615,-0.146744665885491,-0.0741506729500661,"22ABAM_WA"
-0.104113765541368,0.66944947871084,0.413517560387666,-0.0760454299888131,-0.0795287211245249,"28ABAM_WA"
0.122546290216192,0.182177251293159,0.11140956953165,-0.175216836670567,-0.0324860658299227,"30ABAM_WA"
0.146844463966244,0.198614228234994,0.284414874863737,-0.18168777382806,-0.016184775524062,"31ABAM_WA"
-0.055619053710728,0.508458698065507,0.395622235466774,-0.082424870383692,-0.0173704113412515,"33ABAM_WA"
0.161094881211814,0.202146185736868,0.0328831187454019,-0.113442096491496,-0.0352119597018934,"35ABAM_WA"
-0.0843245223260133,0.270498723659955,0.776801696360598,-0.089850654721934,0.00991136230450711,"36ABAM_WA"
0.158174061522066,0.0727365577783152,-0.0424307330462043,-0.088990267347941,-0.085521717349106,"37ABAM_WA"
-0.108870043491035,0.64351612927076,0.725698569317498,0.196859414543875,-0.0969346636714206,"2ABCO_OR"
0.0776715167221192,0.0275798668958015,0.466176440303496,0.261904406260775,-0.09104541432824,"3ABCO_OR"
-0.0439840262852409,0.417825550920204,0.418454189127865,0.192666995530203,0.0931483593143865,"12ABGR_OR"
-0.500755357454938,0.999999999999998,0.96590442362406,0.999999767775209,-0.256263527700477,"39ABGR_WA"
0.245143598508187,0.165359582584323,-0.0128858458385864,0.101612436127186,0.393400349058282,"40ABGR_WA"
-0.130945415168284,-0.0143837997512572,0.746635014305645,-0.117239877277513,-0.081496336675476,"23ABLA_WA"
-0.092272337047104,0.069203221628114,0.780310902634508,-0.000855270205623912,-0.0492404881266242,"4ABLA_OR"
-0.00540145612811575,-0.0231784664661602,0.00732269318630371,-0.0559604451131692,-0.0902891664012721,"5ABMA_OR"
0.0317654540253604,0.00653819300654622,0.156403297658018,0.101126549708333,-0.0912576663996963,"6ABMA_OR"
0.0406817121593083,-0.12688135661035,-0.0937779605863857,0.216240114814985,-0.118691509857318,"13ABMAS_OR"
-0.387868145022097,0.999999994673959,-0.0251291965530881,-0.0946171826640254,-0.248206233679961,"43ABMAS_WA"
-0.109368049303696,0.613328508751014,0.328917288785021,0.145518760957846,0.000580993502474495,"14ABPR_OR"
-0.153664859657045,0.547514873877202,0.188786051628447,-0.0750460851445634,-0.0562773367913932,"15ABPR_OR"
-0.143630802882594,0.54127098529939,0.315528487154427,-0.165580420359873,-0.0981536066173909,"44ABPR_WA"
-0.105369983342324,0.866272444564841,0.899158731219815,0.0108954759090965,-0.0873106987344267,"45ABPR_WA"
0.558814839616527,0.658146625873301,0.514852342597905,-0.181530199915885,0.0151413039575018,"46ABPR_WA"
0.138939463484532,0.15035738946387,0.148489584619986,-0.194096078246076,-0.139454911537147,"48ABPR_WA"
0.15865941844115,0.196920792095421,0.0342935804270075,-0.110022479336365,-0.0662814020292139,"49ABPR_WA"
-0.500424760316516,0.999704972449529,-0.34699816065049,0.983039060109774,0.421715814600554,"50ABPR_WA"
-0.50006914161577,0.999999999893565,-0.450609911502873,0.998407021020859,0.978339583295081,"21PIEN_WA"
-0.0685926067212324,0.0667180985971589,0.0657553029280192,-0.0336866612466662,-0.031327633778959,"7PILA_OR"
-0.140532415122117,0.0147994736456903,-0.0114581213706413,-0.0528058784736277,-0.115028135751516,"16PIMO3_OR"
0.0972683979806265,0.263103483481201,0.350236229706582,0.191661509330457,0.0345406978673545,"27PIMO3_WA"
-0.946059294566298,0.893126415356458,0.864889812613418,0.893322830441799,0.00532391199299941,"54PIMO3_WA"
-0.203362470175903,0.111884338955242,0.179058532930907,-0.0330247697171647,0.0393638268105772,"55PIMO3_WA"
-0.228391619145675,0.457537147594926,0.534136843956917,0.297831417666809,0.119781155399392,"57PIMO3_WA"
-0.10842992670823,0.277856828194165,0.441251886068914,-0.0808311027261149,-0.0841460951118196,"17TSME_OR"
-0.0935411451339654,0.228558771876363,0.664327305202348,0.0173759791271152,-0.0853756165323526,"18TSME_OR"
-0.0904379033516619,0.376008378955864,0.782425308514812,-0.093404081281492,-0.0739359993321066,"19TSME_OR"
-0.104608237369049,0.019256849661564,-0.0725361096015951,-0.0506478107903989,0.0203712222243211,"25TSME_WA"
-0.102714992990496,0.113917611787227,0.195155345602763,-0.125751769790367,-0.0870632246617932,"26TSME_WA"
0.243645934217748,0.0937177950282176,0.171476552137295,-0.101507412962353,0.355785150662141,"58TSME_WA"
-0.0308120473984506,0.440477331882006,0.263528544432606,-0.130657259495772,0.182232189751831,"59TSME_WA"
-0.369921064346743,0.999235126420484,-0.0099752715344849,-0.0558142262278906,-0.249993095880399,"60TSME_WA"
-0.130424928971191,0.34546024926495,0.172797852659228,0.0325965780422743,-0.101152842987621,"8TSME_OR"
-0.101638552823299,0.608686947110004,-0.0593680601597606,-0.049629628116588,-0.0910928326946367,"9TSME_OR"
