"Group.1","10ABAM_OR","11ABAM_OR","12ABGR_OR","13ABMAS_OR","14ABPR_OR","15ABPR_OR","16PIMO3_OR","17TSME_OR","18TSME_OR","19TSME_OR","1ABAM_OR","21PIEN_WA","22ABAM_WA","23ABLA_WA","25TSME_WA","26TSME_WA","27PIMO3_WA","28ABAM_WA","2ABCO_OR","30ABAM_WA","31ABAM_WA","33ABAM_WA","35ABAM_WA","36ABAM_WA","37ABAM_WA","39ABGR_WA","3ABCO_OR","40ABGR_WA","43ABMAS_WA","44ABPR_WA","45ABPR_WA","46ABPR_WA","48ABPR_WA","49ABPR_WA","4ABLA_OR","50ABPR_WA","54PIMO3_WA","55PIMO3_WA","57PIMO3_WA","58TSME_WA","59TSME_WA","5ABMA_OR","60TSME_WA","6ABMA_OR","7PILA_OR","8TSME_OR","9TSME_OR","year"
"05-24 to 06-22",51.3233333333333,47.9266666666667,50.8566666666667,50.8566666666667,51.8333333333333,47.9266666666667,51.2533333333333,51.2166666666667,46.24,48.7466666666667,46.02,56.1466666666667,47.67,46.0233333333333,48.9566666666667,47.7933333333333,48.35,48.7766666666667,55.7266666666667,48.2533333333333,48.2533333333333,48.9566666666667,44.68,46.24,45.7833333333333,47.32,51.56,48.35,45.21,48.7766666666667,48.6066666666667,48.9566666666667,45.16,42,46.0233333333333,54.1433333333333,47.32,46.02,45.21,47.2633333333333,44.68,48.0133333333333,45.21,51.56,55.7266666666667,48.0133333333333,46.02,1981
"05-24 to 06-22",53.6533333333333,50.74,51.9166666666667,51.9166666666667,55.1666666666667,50.74,52.3,53.49,48.95,51.5333333333333,48.5133333333333,57.25,52.6666666666667,48.4066666666667,51.9933333333333,51.24,51.01,53.0233333333333,55.77,54.66,54.66,51.9933333333333,50.0266666666667,48.95,51.1566666666667,50.0066666666667,51.5266666666667,51.01,45.1633333333333,53.0233333333333,50.8833333333333,51.9933333333333,50.69,47.5733333333333,48.4066666666667,58,50.0066666666667,48.5133333333333,45.1633333333333,52.9533333333333,50.0266666666667,47.4566666666667,45.1633333333333,51.5266666666667,55.77,47.4566666666667,48.5133333333333,1982
"05-24 to 06-22",54.92,51.9366666666667,52.7666666666667,52.7666666666667,55.1133333333333,51.9366666666667,53.1366666666667,54.9133333333333,50.82,52.8466666666667,50.3533333333333,59.02,53.26,49.7366666666667,52.7766666666667,51.96,52.0233333333333,53.6466666666667,56.29,54.9,54.9,52.7766666666667,50.14,50.82,51.7,51.0766666666667,52.5266666666667,52.0233333333333,46.5733333333333,53.6466666666667,52.45,52.7766666666667,50.7333333333333,48.2733333333333,49.7366666666667,58.61,51.0766666666667,50.3533333333333,46.5733333333333,53.75,50.14,49.78,46.5733333333333,52.5266666666667,56.29,49.78,50.3533333333333,1983
"05-24 to 06-22",49.02,45.8766666666667,48.72,48.72,50.5266666666667,45.8766666666667,49.1033333333333,48.84,42.9366666666667,46.5266666666667,42.9166666666667,52.2766666666667,46.3533333333333,43.1166666666667,46.2733333333333,45.1233333333333,45.4966666666667,46.77,51.7366666666667,48.58,48.58,46.2733333333333,42.9933333333333,42.9366666666667,44.6766666666667,45.31,48.32,45.4966666666667,41.6233333333333,46.77,45.1133333333333,46.2733333333333,43.4966666666667,40.6266666666667,43.1166666666667,52.1433333333333,45.31,42.9166666666667,41.6233333333333,47.4266666666667,42.9933333333333,44.4566666666667,41.6233333333333,48.32,51.7366666666667,44.4566666666667,42.9166666666667,1984
"05-24 to 06-22",56.74,54.64,53.94,53.94,55.6266666666667,54.64,54.26,56.05,49.7866666666667,55.32,51.3933333333333,58.52,52.07,52.17,52.1333333333333,51.04,51.51,52.8133333333333,57.1133333333333,52.6166666666667,52.6166666666667,52.1333333333333,48.71,49.7866666666667,50.06,53.6066666666667,53.4266666666667,51.51,47.5033333333333,52.8133333333333,51.8433333333333,52.1333333333333,49.2166666666667,46.3433333333333,52.17,57.5533333333333,53.6066666666667,51.3933333333333,47.5033333333333,51.4333333333333,48.71,49.7933333333333,47.5033333333333,53.4266666666667,57.1133333333333,49.7933333333333,51.3933333333333,1985
"05-24 to 06-22",59.9933333333333,58.63,58.2066666666667,58.2066666666667,58.4466666666667,58.63,58.46,60.4233333333333,55.36,59.6666666666667,54.5466666666667,63.4766666666667,58.28,55.04,57.5866666666667,56.93,57.0666666666667,58.62,60.63,56.4033333333333,56.4033333333333,57.5866666666667,53.9633333333333,55.36,54.66,57.64,57.1466666666667,57.0666666666667,49.3,58.62,58.0166666666667,57.5866666666667,54.5566666666667,51.6733333333333,55.04,62.01,57.64,54.5466666666667,49.3,55.0933333333333,53.9633333333333,53.1733333333333,49.3,57.1466666666667,60.63,53.1733333333333,54.5466666666667,1986
"05-24 to 06-22",53.3066666666667,50.3166666666667,53.6566666666667,53.6566666666667,52.7266666666667,50.3166666666667,53.9566666666667,53.1833333333333,48.2933333333333,51.1333333333333,48.15,58.1566666666667,52.3566666666667,48.3633333333333,52.45,51.82,51.62,52.75,55.5733333333333,52.2166666666667,52.2166666666667,52.45,47.9933333333333,48.2933333333333,49.69,49.7033333333333,52.7466666666667,51.62,45.8766666666667,52.75,50.4966666666667,52.45,48.3466666666667,46.1933333333333,48.3633333333333,57.03,49.7033333333333,48.15,45.8766666666667,51.2233333333333,47.9933333333333,47.4066666666667,45.8766666666667,52.7466666666667,55.5733333333333,47.4066666666667,48.15,1987
"05-24 to 06-22",51.1166666666667,48.4933333333333,51.4933333333333,51.4933333333333,50.89,48.4933333333333,51.9666666666667,51.27,44.8833333333333,49.34,46.5433333333333,55.62,49.3366666666667,46.7033333333333,51.7566666666667,50.9066666666667,51.07,50.0066666666667,51.04,50.3366666666667,50.3366666666667,51.7566666666667,45.7833333333333,44.8833333333333,47.1133333333333,47.81,48.5333333333333,51.07,42.7166666666667,50.0066666666667,48.0233333333333,51.7566666666667,46.2833333333333,43.38,46.7033333333333,55.1266666666667,47.81,46.5433333333333,42.7166666666667,49.2633333333333,45.7833333333333,43.1366666666667,42.7166666666667,48.5333333333333,51.04,43.1366666666667,46.5433333333333,1988
"05-24 to 06-22",52.45,49.8666666666667,51.7166666666667,51.7166666666667,53.42,49.8666666666667,52.1633333333333,52.8466666666667,47.2533333333333,50.7366666666667,47.1466666666667,56.91,51.0666666666667,47.5066666666667,52.8066666666667,51.9033333333333,52.3166666666667,51.84,53.8866666666667,51.86,51.86,52.8066666666667,48.95,47.2533333333333,50.4666666666667,49.3066666666667,50.3333333333333,52.3166666666667,43.6566666666667,51.84,48.1733333333333,52.8066666666667,49.18,46.7166666666667,47.5066666666667,56.7566666666667,49.3066666666667,47.1466666666667,43.6566666666667,50.8133333333333,48.95,46.1433333333333,43.6566666666667,50.3333333333333,53.8866666666667,46.1433333333333,47.1466666666667,1989
"05-24 to 06-22",49.9366666666667,47.0966666666667,48.0866666666667,48.0866666666667,51.1,47.0966666666667,48.3833333333333,49.93,44.68,47.97,44.9533333333333,54.4866666666667,47.62,45.0966666666667,49.3866666666667,47.9333333333333,48.4066666666667,48.3266666666667,49.6166666666667,48.8133333333333,48.8133333333333,49.3866666666667,44.68,44.68,45.8966666666667,46.3366666666667,47.6566666666667,48.4066666666667,42.22,48.3266666666667,45.3166666666667,49.3866666666667,45.18,42.1733333333333,45.0966666666667,54.5933333333333,46.3366666666667,44.9533333333333,42.22,47.5333333333333,44.68,42.15,42.22,47.6566666666667,49.6166666666667,42.15,44.9533333333333,1990
